loc_name,for_name,ruta,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id,Inom
Meas_2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SD52.ElmRelay\Meas_2.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Meas_2,1.0
Meas_2_2nd-H,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SD52.ElmRelay\Meas_2_2nd-H.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Meas_2_2nd-H,1.0
Diff RMS meas,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SD52.ElmRelay\Diff RMS meas.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Diff RMS meas,1.0
Measurement,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Measurement.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Measurement,1.0
Meas. Sequence,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas. Sequence.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Meas. Sequence,1.0
Meas_Delta,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas_Delta.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Meas_Delta,1.0
Meas_I0mut,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas_I0mut.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Meas_I0mut,1.0
MeasPhase,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SJ62.ElmRelay\MeasPhase.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,MeasPhase,1.0
Meas0Seq,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SJ62.ElmRelay\Meas0Seq.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Meas0Seq,1.0
MeasSeq,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SJ62.ElmRelay\MeasSeq.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,MeasSeq,0.0
Measurement,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R3.ElmTerm\Cub_2.StaCubic\ZSPMAE_ZLORIE-L1-7SA6.ElmRelay\Measurement.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Measurement,1.0
Measurement Delta,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R3.ElmTerm\Cub_2.StaCubic\ZSPMAE_ZLORIE-L1-7SA6.ElmRelay\Measurement Delta.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Measurement Delta,1.0
Measurement Seq,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R3.ElmTerm\Cub_2.StaCubic\ZSPMAE_ZLORIE-L1-7SA6.ElmRelay\Measurement Seq.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Measurement Seq,1.0
Measurement I4,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R3.ElmTerm\Cub_2.StaCubic\ZSPMAE_ZLORIE-L1-7SA6.ElmRelay\Measurement I4.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Measurement I4,1.0
MeasPhase,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R3.ElmTerm\Cub_2.StaCubic\ZSPMAE_ZLORIE-L1-7SJ62.ElmRelay\MeasPhase.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,MeasPhase,5.0
Meas0Seq,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R3.ElmTerm\Cub_2.StaCubic\ZSPMAE_ZLORIE-L1-7SJ62.ElmRelay\Meas0Seq.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Meas0Seq,5.0
MeasSeq,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R3.ElmTerm\Cub_2.StaCubic\ZSPMAE_ZLORIE-L1-7SJ62.ElmRelay\MeasSeq.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,MeasSeq,0.0
Meas_1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZESEIE_ZHIGUE-L1-7SD52.ElmRelay\Meas_1.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZESEIE,Meas_1,1.0
Meas_1_2nd-H,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZESEIE_ZHIGUE-L1-7SD52.ElmRelay\Meas_1_2nd-H.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZESEIE,Meas_1_2nd-H,1.0
Meas_2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZESEIE_ZHIGUE-L1-7SD52.ElmRelay\Meas_2.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZESEIE,Meas_2,1.0
Meas_2_2nd-H,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZESEIE_ZHIGUE-L1-7SD52.ElmRelay\Meas_2_2nd-H.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZESEIE,Meas_2_2nd-H,1.0
Diff RMS meas,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZESEIE_ZHIGUE-L1-7SD52.ElmRelay\Diff RMS meas.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZESEIE,Diff RMS meas,1.0
Measurement,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZESEIE_ZHIGUE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Measurement.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZESEIE,Measurement,1.0
Meas. Sequence,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZESEIE_ZHIGUE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas. Sequence.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZESEIE,Meas. Sequence,1.0
Meas_Delta,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZESEIE_ZHIGUE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas_Delta.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZESEIE,Meas_Delta,1.0
Meas_I0mut,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZESEIE_ZHIGUE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas_I0mut.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZESEIE,Meas_I0mut,1.0
MeasPhase,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZESEIE_ZHIGUE-L1-7SJ62.ElmRelay\MeasPhase.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZESEIE,MeasPhase,1.0
Meas0Seq,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZESEIE_ZHIGUE-L1-7SJ62.ElmRelay\Meas0Seq.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZESEIE,Meas0Seq,1.0
MeasSeq,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZESEIE_ZHIGUE-L1-7SJ62.ElmRelay\MeasSeq.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZESEIE,MeasSeq,0.0
Meas_1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-7SD52.ElmRelay\Meas_1.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Meas_1,1.0
Meas_1_2nd-H,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-7SD52.ElmRelay\Meas_1_2nd-H.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Meas_1_2nd-H,1.0
Meas_2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-7SD52.ElmRelay\Meas_2.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Meas_2,1.0
Meas_2_2nd-H,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-7SD52.ElmRelay\Meas_2_2nd-H.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Meas_2_2nd-H,1.0
Diff RMS meas,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-7SD52.ElmRelay\Diff RMS meas.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Diff RMS meas,1.0
Measurement,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Measurement.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Measurement,1.0
Meas. Sequence,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas. Sequence.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Meas. Sequence,1.0
Meas_Delta,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas_Delta.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Meas_Delta,1.0
Meas_I0mut,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas_I0mut.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Meas_I0mut,1.0
Measure Ph,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REF615.ElmRelay\Measure Ph.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Measure Ph,1.0
Measure Seq,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REF615.ElmRelay\Measure Seq.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Measure Seq,1.0
Measure,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REL670.ElmRelay\Measure.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Measure,1.0
Remote Measure,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REL670.ElmRelay\Remote Measure.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Remote Measure,1.0
Delta Measure,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REL670.ElmRelay\Delta Measure.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Delta Measure,1.0
2nd harm Measure,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REL670.ElmRelay\2nd harm Measure.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,2nd harm Measure,1.0
Meas_1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZESEIE-L1-7SD52.ElmRelay\Meas_1.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Meas_1,1.0
Meas_1_2nd-H,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZESEIE-L1-7SD52.ElmRelay\Meas_1_2nd-H.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Meas_1_2nd-H,1.0
Meas_2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZESEIE-L1-7SD52.ElmRelay\Meas_2.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Meas_2,1.0
Meas_2_2nd-H,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZESEIE-L1-7SD52.ElmRelay\Meas_2_2nd-H.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Meas_2_2nd-H,1.0
Diff RMS meas,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZESEIE-L1-7SD52.ElmRelay\Diff RMS meas.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Diff RMS meas,1.0
Measurement,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZESEIE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Measurement.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Measurement,1.0
Meas. Sequence,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZESEIE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas. Sequence.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Meas. Sequence,1.0
Meas_Delta,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZESEIE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas_Delta.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Meas_Delta,1.0
Meas_I0mut,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZESEIE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas_I0mut.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Meas_I0mut,1.0
Measure Ph,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZESEIE-L1-REF615.ElmRelay\Measure Ph.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Measure Ph,1.0
Measure Seq,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZESEIE-L1-REF615.ElmRelay\Measure Seq.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Measure Seq,1.0
Measure,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZESEIE-L1-REL670.ElmRelay\Measure.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Measure,1.0
Remote Measure,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZESEIE-L1-REL670.ElmRelay\Remote Measure.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Remote Measure,1.0
Delta Measure,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZESEIE-L1-REL670.ElmRelay\Delta Measure.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Delta Measure,1.0
2nd harm Measure,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZESEIE-L1-REL670.ElmRelay\2nd harm Measure.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,2nd harm Measure,1.0
Meas_1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\5(1).ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-7SD52.ElmRelay\Meas_1.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Meas_1,1.0
Meas_1_2nd-H,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\5(1).ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-7SD52.ElmRelay\Meas_1_2nd-H.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Meas_1_2nd-H,1.0
Meas_2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\5(1).ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-7SD52.ElmRelay\Meas_2.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Meas_2,1.0
Meas_2_2nd-H,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\5(1).ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-7SD52.ElmRelay\Meas_2_2nd-H.RelMeasure,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Meas_2_2nd-H,1.0
