loc_name,for_name,ruta,barra(bus1),barra(bus1)_for,barra(bus1)_id,barra(bus2),barra(bus2)_for,barra(bus2)_id,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id,dline,nlnum,Inom,R0,R1,X0,X1,B0,B1,G1
69 kV Derivación Hato Mayor,ZHMAYF_ZXHMAF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Derivación Hato Mayor.ElmLne,69 kV Hato Mayor,WHMAYF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Hato Mayor.ElmTerm,Tap Hato Mayor,WXHMAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Tap Hato Mayor.ElmTerm,0,ESTE CERCANO,ESTE,ESTE 69 kV,,P.MADERA/1C/69/1xF - 4/0 ACSR,0.009999999776482582,1,0.3569999933242798,0.006469325162470341,0.002620128681883216,0.01600353792309761,0.004559758119285107,0.017859777435660362,0.03739752992987633,-5.551114999048691e-19
69 kV Derivación César Iglesias,ZCIGLF_ZXCIGF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Derivación César Iglesias.ElmLne,Tap César Iglesias,WXCIGF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Tap César Iglesias.ElmTerm,69 kV César Iglesias,WCIGLF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV César Iglesias.ElmTerm,0,ESTE CERCANO,ESTE,ESTE 69 kV,,P.MADERA TP-IG 50 P/69 - 559 AAAC,0.029999999329447746,1,0.6629999876022339,0.015720199793577194,0.003496440825983882,0.04543613642454147,0.012796488590538502,0.06145472824573517,0.11780740320682526,-8.326672498573036e-19
69 kV Derivación Destilería Brugal,ZDBRUF_ZXDBRF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Derivación Destilería Brugal.ElmLne,69 kV Destilería Brugal,WDBRUF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Destilería Brugal.ElmTerm,Tap Destilería Brugal,WXDBRF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Tap Destilería Brugal.ElmTerm,0,ESTE CERCANO,ESTE,ESTE 69 kV,,P.MADERA/1C/69/1xF - 4/0 ACSR,0.029999999329447746,1,0.3569999933242798,0.019407976418733597,0.007860386744141579,0.04801061376929283,0.013679273426532745,0.053579334169626236,0.11219258606433868,-1.6653344997146072e-18
69 kV Derivación Harinas del Higuamo,ZHHIGF_ZXHHIF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Derivación Harinas del Higuamo.ElmLne,Tap Harinas Del Higüamo,WXHHIF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Tap Harinas Del Higüamo.ElmTerm,69 kV Harinas del Higuamo,WHHIGF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Harinas del Higuamo.ElmTerm,0,ESTE CERCANO,ESTE,ESTE 69 kV,,P.MADERA TP-IG 50 P/69 - 559 AAAC,0.10999999940395355,1,0.6629999876022339,0.05764073505997658,0.012820282950997353,0.16659916937351227,0.04692045971751213,0.22533400356769562,0.43196049332618713,-3.0531133011755682e-18
69 kV Derivación Cayacoa,ZCAYAF_ZXCAYF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Derivación Cayacoa.ElmLne,Tap Cayacoa,WXCAYF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Cayacoa.ElmTerm,69 kV Cayacoa,WCAYAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Cayacoa.ElmTerm,0,ESTE CERCANO,ESTE,ESTE 69 kV,,P.MADERA/1C/69/1xF - 4/0 ACSR,0.09000000357627869,1,0.3569999933242798,0.05822393298149109,0.023581160232424736,0.1440318524837494,0.041037824004888535,0.160738006234169,0.33657777309417725,-4.9960038093365514e-18
69 kV Derivación Yamasá,ZYAMAF_ZXYAMF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Derivación Yamasá.ElmLne,69 kV Yamasá,WYAMAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Yamasá.ElmTerm,Tap Yamasá,WXYAMF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Tap Yamasá.ElmTerm,0,ESTE CERCANO,ESTE,ESTE 69 kV,,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,0.675000011920929,1,0.3799999952316284,0.4797183573246002,0.2073804885149002,1.0449045896530151,0.3198184370994568,1.3060038089752197,2.3941807746887207,-3.7470027742843523e-17
69 kV Buena Vista – Higüey_a,ZBVISF_ZXCHAF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Buena Vista – Higüey_a.ElmLne,2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\ZBVISF.ElmSubstat\2.ElmTerm,Tap Chavón,WXCHAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Tap Chavón.ElmTerm,0,ESTE PROFUNDO,ESTE,ESTE 69 kV,,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,9.0,1,0.3799999952316284,6.396244525909424,2.76507306098938,13.932060241699219,4.264245986938477,17.41338348388672,31.922409057617188,-4.996003610813204e-16
69 kV Buena Vista – Higüey_b,ZBENEF_ZXCHAF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Buena Vista – Higüey_b.ElmLne,Tap Chavón,WXCHAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Tap Chavón.ElmTerm,Tap Benedicto,WXBENF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Tap Benedicto.ElmTerm,0,ESTE PROFUNDO,ESTE,ESTE 69 kV,,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,7.5,1,0.3799999952316284,5.330203533172607,2.304227590560913,11.610050201416016,3.5535383224487305,14.511152267456055,26.602006912231445,-4.163336342344337e-16
69 kV SPM – Boca Chica(Cementos)_g,ZCAYAF_ZXCATF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV SPM – Boca Chica(Cementos)_g.ElmLne,Tap 1 Catalina,WXCATF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 1 Catalina.ElmTerm,Tap Cayacoa,WXCAYF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Cayacoa.ElmTerm,0,SANTO DOMINGO,CENTRAL,ESTE 69 kV,,P.MADERA TP-IG 50 P/69 - 559 AAAC,12.199999809265137,1,0.6629999876022339,6.392881393432617,1.4218859672546387,18.47736167907715,5.2039055824279785,24.991588592529297,47.90834426879883,-3.386180172167168e-16
69 kV SPM – Boca Chica(Cementos)_f,ZCAYAF_ZXGAVF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV SPM – Boca Chica(Cementos)_f.ElmLne,Tap Cayacoa,WXCAYF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Cayacoa.ElmTerm,Tap Guavaberry,WXGAVF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Tap Guavaberry.ElmTerm,0,ESTE CERCANO,ESTE,ESTE 69 kV,,P.MADERA TP-IG 50 P/69 - 559 AAAC,3.9000000953674316,1,0.6629999876022339,2.043626070022583,0.4545373320579529,5.906698226928711,1.6635435819625854,7.989114761352539,15.314963340759277,-1.0824674754793072e-16
69 kV SPM – Boca Chica(Cementos)_e,ZXCNAF_ZXGAVF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV SPM – Boca Chica(Cementos)_e.ElmLne,Tap Guavaberry,WXGAVF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Tap Guavaberry.ElmTerm,Tap Cementos Nacionales,WXCNAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Cementos Nacionales.ElmTerm,0,ESTE CERCANO,ESTE,ESTE 69 kV,,P.MADERA TP-IG 50 P/69 - 559 AAAC,14.0,1,0.6629999876022339,7.336093425750732,1.6316723823547363,21.20353126525879,5.9716949462890625,28.67887306213379,54.97679138183594,-3.885780586188048e-16
69 kV SPM – Boca Chica(Cementos)_d,ZHHIGF_ZXCNAF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV SPM – Boca Chica(Cementos)_d.ElmLne,Tap Harinas Del Higüamo,WXHHIF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Tap Harinas Del Higüamo.ElmTerm,Tap Cementos Nacionales,WXCNAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Cementos Nacionales.ElmTerm,0,ESTE CERCANO,ESTE,ESTE 69 kV,,P.MADERA TP-IG 50 P/69 - 477 ACSR,5.039999961853027,1,0.6589999794960022,2.6287436485290527,0.5943694114685059,7.62111759185791,2.2102506160736084,10.4097261428833,19.528032302856445,-6.994405002198927e-17
69 kV SPM – Boca Chica(Cementos)_c,ZHHIGF_ZXDBRF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV SPM – Boca Chica(Cementos)_c.ElmLne,Tap Destilería Brugal,WXDBRF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Tap Destilería Brugal.ElmTerm,Tap Harinas Del Higüamo,WXHHIF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Tap Harinas Del Higüamo.ElmTerm,0,ESTE CERCANO,ESTE,ESTE 69 kV,,P.MADERA TP-IG 50 P/69 - 477 ACSR,0.6000000238418579,1,0.6589999794960022,0.312945693731308,0.07075826823711395,0.907275915145874,0.26312509179115295,1.2392531633377075,2.324765682220459,-8.326673015560919e-18
69 kV SPM – Boca Chica(Cementos)_b,ZXCIGF_ZXDBRF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV SPM – Boca Chica(Cementos)_b.ElmLne,Tap César Iglesias,WXCIGF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Tap César Iglesias.ElmTerm,Tap Destilería Brugal,WXDBRF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Tap Destilería Brugal.ElmTerm,0,ESTE CERCANO,ESTE,ESTE 69 kV,,P.MADERA TP-IG 50 P/69 - 477 ACSR,0.07999999821186066,1,0.6589999794960022,0.041726090013980865,0.00943443551659584,0.12097011506557465,0.0350833460688591,0.16523374617099762,0.3099687397480011,-1.1102229998097382e-18
69 kV Derivación Sierra Prieta,ZSPRIF_ZXSPRF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Derivación Sierra Prieta.ElmLne,69 kV Sierra Prieta,WSPRIF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Sierra Prieta.ElmTerm,Tap Sierra Prieta,WXSPRF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Tap Sierra Prieta.ElmTerm,0,ESTE CERCANO,ESTE,ESTE 69 kV,,P.MADERA TP-IG 55 P/69 - 559 AAAC,0.07500000298023224,1,0.6629999876022339,0.03900553658604622,0.008745775558054447,0.11299023032188416,0.032425109297037125,0.15209609270095825,0.2904936969280243,5.7245878015957084e-18
69 kV Cítricos Nacionales – INCA km 22_d,ZCPVCF_ZXCDAF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Cítricos Nacionales – INCA km 22_d.ElmLne,Tap Campamento 16 Agosto,WXCDAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Campamento 16 Agosto.ElmTerm,Tap CORVI PVC,WXCPVF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap CORVI PVC.ElmTerm,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,2.299999952316284,1,0.3799999952316284,1.6345957517623901,0.706629753112793,3.560415506362915,1.0897517204284668,4.45008659362793,8.15794849395752,-1.2767564518491504e-16
69 kV Derivación Hato Nuevo,ZHNUEF_ZXHNUF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Hato Nuevo.ElmLne,Tap Hato Nuevo,WXHNUF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Hato Nuevo.ElmTerm,69 kV Hato Nuevo,WHNUEF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Hato Nuevo.ElmTerm,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,0.6000000238418579,1,0.3799999952316284,0.4264163076877594,0.18433821201324463,0.9288040995597839,0.2842830717563629,1.1608922481536865,2.1281607151031494,-3.3306692062243676e-17
69 kV Derivación MERCASID_a,ZGPETF_ZXPETF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación MERCASID_a.ElmLne,Tap Petroquímica,WXPETF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Petroquímica.ElmTerm,Tap Grupo Petroquímica,WXGPEF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Grupo Petroquímica.ElmTerm,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,,P.MADERA TP-IG 55 P/69 - 559 AAAC,0.20000000298023224,1,0.6629999876022339,0.10401476919651031,0.02332206629216671,0.3013072907924652,0.0864669531583786,0.40558958053588867,0.7746497988700867,1.5265566919468147e-17
69 kV Arroyo Hondo – Capotillo_b,ZXMALF_ZXPETF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Arroyo Hondo – Capotillo_b.ElmLne,Tap Malla,WXMALF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Malla.ElmTerm,Tap Petroquímica,WXPETF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Petroquímica.ElmTerm,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,,P.MADERA TP-IG 55 P/69 - 559 AAAC,0.1251000016927719,1,0.6629999876022339,0.06506123393774033,0.014587952755391598,0.18846771121025085,0.054085079580545425,0.2536962926387787,0.48454344272613525,9.548612340565078e-18
69 kV Arroyo Hondo – Capotillo_a,ZAHOBF_ZXMALF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Arroyo Hondo – Capotillo_a.ElmLne,WAHONF(1),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Arroyo Hondo.ElmSite\ZAHONF.ElmSubstat\WAHONF(1).ElmTerm,Tap Malla,WXMALF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Malla.ElmTerm,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,,P.MADERA TP-IG 55 P/69 - 559 AAAC,3.3299999237060547,1,0.6629999876022339,1.731845736503601,0.3883123993873596,5.01676607131958,1.439674735069275,6.753066539764404,12.897918701171875,2.5417166464188046e-16
69 kV Bayona – Palamara_c,ZPDIVF_ZXCABF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Bayona – Palamara_c.ElmLne,Tap Productos Diversos,WXPDIF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Productos Diversos.ElmTerm,Tap 1 Cabayona,WXCABF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 1 Cabayona.ElmTerm,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,P.MADERA TP-IG 55 P/69 - 559 AAAC,6.0,1,0.6629999876022339,3.1204428672790527,0.6996619701385498,9.039217948913574,2.594008445739746,12.16768741607666,23.23949432373047,4.579669976578771e-16
69 kV Derivación ZF Los Alcarrizos_b,ZCBYNF_ZZALCF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación ZF Los Alcarrizos_b.ElmLne,Tap 2 Cabayona,WXCBYF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 2 Cabayona.ElmTerm,Tap 1 DISDO,WXDISF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 1 DISDO.ElmTerm,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,P.MADERA TP-IG 55 P/69 - 559 AAAC,0.5699999928474426,1,0.6629999876022339,0.29644206166267395,0.06646788865327835,0.8587257266044617,0.24643079936504364,1.1559302806854248,2.207751989364624,4.3506864645149424e-17
69 kV Derivación ZF Los Alcarrizos_a,ZCBYNF_ZXCABF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación ZF Los Alcarrizos_a.ElmLne,Tap 1 Cabayona,WXCABF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 1 Cabayona.ElmTerm,Tap 2 Cabayona,WXCBYF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 2 Cabayona.ElmTerm,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,P.MADERA TP-IG 55 P/69 - 559 AAAC,1.9199999570846558,1,0.6629999876022339,0.9985417127609253,0.22389183938503265,2.892549753189087,0.8300827145576477,3.893659830093384,7.436637878417969,1.4654943183898237e-16
69 kV Novoplast – Plastifar_a,ZNOVOF_ZXNOVF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Novoplast – Plastifar_a.ElmLne,69 kV Novoplast,WNOVOF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Novoplast.ElmTerm,Tap Novoplast,WXNOVF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Novoplast.ElmTerm,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,P.MADERA TVS/1C/69/1xF - 559 AAAC,1.149999976158142,1,0.6629999876022339,0.5887883305549622,0.1336507946252823,1.7787976264953613,0.47777900099754333,2.2515323162078857,4.6203999519348145,4.388850261872424e-17
69 kV Cítricos Nacionales – INCA km 22_a,ZCINAF_ZXVALF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Cítricos Nacionales – INCA km 22_a.ElmLne,Tap Cítricos Nacionales,WXCINF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Cítricos Nacionales.ElmTerm,69 kV Cítricos Nacionales,WCINAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZCINAF.ElmSubstat\69 kV Cítricos Nacionales.ElmTerm,0,SUR CERCANO,SUR,CENTRAL 69 kV,,P.MADERA TP-IG 50 P/69 - 4/0 AAAC,4.800000190734863,1,0.3799999952316284,3.412205696105957,1.4747062921524048,7.427472114562988,2.2742652893066406,9.450846672058105,17.030811309814453,5.329070729958988e-16
69 kV Derivación Campamento 16 Agosto,ZCDAGF_ZXCDAF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Campamento 16 Agosto.ElmLne,Tap Campamento 16 Agosto,WXCDAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Campamento 16 Agosto.ElmTerm,69 kV Campamento 16 Agosto,WCDAGF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Campamento 16 Agosto.ElmTerm,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,P.MADERA/69 TH-1G- 4/0 AAAC,0.5519999861717224,1,0.3799999952316284,0.42845866084098816,0.16980627179145813,0.7076627016067505,0.2798216938972473,1.2739934921264648,1.834842562675476,6.128430942406142e-17
69 kV Cítricos Nacionales – INCA km 22_e,ZCPVCF_ZINCAF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Cítricos Nacionales – INCA km 22_e.ElmLne,Tap CORVI PVC,WXCPVF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap CORVI PVC.ElmTerm,2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\INCA km 22.ElmSite\ZINCAF.ElmSubstat\2.ElmTerm,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,0.925000011920929,1,0.3799999952316284,0.6573917865753174,0.28418806195259094,1.4319062232971191,0.4382697343826294,1.7897088527679443,3.280914306640625,-5.134781555065798e-17
