loc_name,for_name,outserv,zona,area,red,ruta,typ_id,barra_con,barra_con_for,barra_con_kV,barra_con_id,P_MW,Q_Mvar,S_MVA,cos_phi,escala,modo_entrada
SSAA Contra Embalse Monción,ZCEMOK-D1,0,CIBAO NOROESTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Monción.ElmSite\SSAA Contra Embalse Monción.ElmLod,,Terminal Contra Embalse Monción,WCEMOK,4.159999847412109,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Monción.ElmSite\Terminal Contra Embalse Monción.ElmTerm,0.03999999910593033,0.019999999552965164,0.04472135752439499,0.8944272398948669,1.0,PQ
SSAA Pimentel Grupo 3,ZPIM3K-D1,0,CIBAO NORESTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Pimentel.ElmSite\SSAA Pimentel Grupo 3.ElmLod,,Terminal Pimentel Grupo 3,WPIM3K,13.800000190734863,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Pimentel.ElmSite\Terminal Pimentel Grupo 3.ElmTerm,0.5799999833106995,0.25,0.6315852999687195,0.9183240532875061,1.0,DEF
SSAA Pimentel Grupo 2,ZPIM2K-D1,1,CIBAO NORESTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Pimentel.ElmSite\SSAA Pimentel Grupo 2.ElmLod,,R3,,13.800000190734863,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Pimentel.ElmSite\ZPIMEK.ElmSubstat\R3.ElmTerm,0.0,0.0,0.0,1.0,1.0,PQ
SSAA Pimentel Grupo 1,ZPIM1K-D1,1,CIBAO NORESTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Pimentel.ElmSite\SSAA Pimentel Grupo 1.ElmLod,,L3,,13.800000190734863,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Pimentel.ElmSite\ZPIMEK.ElmSubstat\L3.ElmTerm,0.0,0.0,0.0,1.0,1.0,PQ
Demanda Canabacoa,ZCANAE-D1,0,CIBAO NORTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Canabacoa.ElmSite\Demanda Canabacoa.ElmLod,,L4,,138.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Canabacoa.ElmSite\ZCANAE.ElmSubstat\L4.ElmTerm,25.34000015258789,9.539999961853027,27.076322555541992,0.9358730316162109,1.0,PQ
Demanda 1 Puerto Plata 2,ZPP22E-D1,0,CIBAO NORTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Puerto Plata 2.ElmSite\Demanda 1 Puerto Plata 2.ElmLod,,E2,,138.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Puerto Plata 2.ElmSite\ZPPL2E.ElmSubstat\E2.ElmTerm,9.300000190734863,3.819999933242798,10.053974151611328,0.9250073432922363,1.0,PQ
SSAA López Angostura,ZLANGK-D1,0,CIBAO NORTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\López Angostura.ElmSite\SSAA López Angostura.ElmLod,,Terminal López Angostura,WLANGK,13.800000190734863,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\López Angostura.ElmSite\Terminal López Angostura.ElmTerm,0.18000000715255737,0.07999999821186066,0.1969771534204483,0.9138116240501404,1.0,PQ
Demanda FALCONDO,ZFALCK-D1,1,CIBAO SUR,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Falcondo.ElmSite\Demanda FALCONDO.ElmLod,,L3,,34.5,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Falcondo.ElmSite\ZFALCK.ElmSubstat\L3.ElmTerm,0.0,0.0,0.0,1.0,1.0,DEF
Demanda de Procesos FALCONDO,ZPFALK-D1,1,CIBAO SUR,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Falcondo.ElmSite\Demanda de Procesos FALCONDO.ElmLod,,L3,,34.5,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Falcondo.ElmSite\ZFALCK_B.ElmSubstat\L3.ElmTerm,0.0,0.0,0.0,1.0,1.0,DEF
SSAA San Felipe TG,ZSFEGK-D1,1,CIBAO NORTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZSFELE(1).ElmSubstat\SSAA San Felipe TG.ElmLod,,WSFEGK(3),,13.800000190734863,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZSFELE(1).ElmSubstat\WSFEGK(3).ElmTerm,0.0,0.0,0.0,1.0,1.0,PQ
SSAA San Felipe Vapor,ZSFEVK-D1,1,CIBAO NORTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZSFELE(1).ElmSubstat\SSAA San Felipe Vapor.ElmLod,,Terminal San Felipe Vapor,WSFEVK,13.800000190734863,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZSFELE(1).ElmSubstat\Terminal San Felipe Vapor.ElmTerm,0.0,0.0,0.0,1.0,1.0,PQ
Demanda Puerto Plata,ZPPLAF-D1,0,CIBAO NORTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda Puerto Plata.ElmLod,,5,,69.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZPPLAF.ElmSubstat\5.ElmTerm,17.90999984741211,6.5,19.05303382873535,0.940007746219635,1.0,DEF
Demanda 1 La Gallera,ZLGALE-D1,0,CIBAO NORTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda 1 La Gallera.ElmLod,,L2,,138.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZLGALE.ElmSubstat\L2.ElmTerm,14.770000457763672,4.260000228881836,15.372069358825684,0.9608336091041565,1.0,PC
Demanda Samaná,ZSAMAE-D1,0,CIBAO NORESTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda Samaná.ElmLod,,WSAMAE(1),,138.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZSAMAE.ElmSubstat\WSAMAE(1).ElmTerm,7.900000095367432,3.299999952316284,8.561542510986328,0.9227309226989746,1.0,PQ
Demanda Montecristi,ZMONTE-D1,0,CIBAO NOROESTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda Montecristi.ElmLod,,3,,138.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZMONTE.ElmSubstat\3.ElmTerm,16.40999984741211,7.150000095367432,17.90001678466797,0.9167588949203491,1.0,PQ
Demanda Valverde Mao,ZVMAOE-D1,0,CIBAO NOROESTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda Valverde Mao.ElmLod,,2,,138.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZVMAOE.ElmSubstat\2.ElmTerm,16.06999969482422,6.190000057220459,17.220947265625,0.9331658482551575,1.0,PQ
Demanda Santiago Rodríguez,ZSRODE-D1,0,CIBAO NOROESTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda Santiago Rodríguez.ElmLod,,3,,138.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZSRODE.ElmSubstat\3.ElmTerm,14.020000457763672,5.090000152587891,14.91537857055664,0.9399694800376892,1.0,PQ
Demanda Salcedo,ZSALCE-D1,0,CIBAO NORESTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda Salcedo.ElmLod,,WSALCE(2),,138.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZSALCE.ElmSubstat\WSALCE(2).ElmTerm,14.109999656677246,5.880000114440918,15.286153793334961,0.9230575561523438,1.0,PQ
Demanda Moca,ZMOCAE-D1,0,CIBAO NORTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda Moca.ElmLod,,1,,138.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZMOCAE.ElmSubstat\1.ElmTerm,18.670000076293945,7.360000133514404,20.06834602355957,0.9303207993507385,1.0,PQ
Demanda Sánchez,ZSANCE-D1,0,CIBAO NORESTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda Sánchez.ElmLod,,WSANCE(1),,138.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZSANCE.ElmSubstat\WSANCE(1).ElmTerm,14.760000228881836,2.069999933242798,14.90444564819336,0.9903085827827454,1.0,PQ
Demanda 1 Nibaje,ZNIBAE-D1,0,CIBAO NORTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda 1 Nibaje.ElmLod,,WNIBAE(8),,138.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZNIBAE.ElmSubstat\WNIBAE(8).ElmTerm,12.5600004196167,3.7200000286102295,13.099313735961914,0.958828866481781,1.0,PQ
Demanda Tavera,ZTAVBE-D1,0,CIBAO NORTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Tavera.ElmSite\Demanda Tavera.ElmLod,,34.5 kV Tavera,WTAVEK,34.5,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\34.5 kV Tavera.ElmTerm,4.760000228881836,1.340000033378601,4.9450178146362305,0.9625850319862366,1.0,PQ
SSAA Tavera 2,ZTAV2K-D1,1,CIBAO NORTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Tavera.ElmSite\SSAA Tavera 2.ElmLod,,Terminal Tavera 2,WTAV2K,13.800000190734863,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Tavera.ElmSite\Terminal Tavera 2.ElmTerm,0.0,0.0,0.0,1.0,1.0,PQ
SSAA Tavera 1,ZTAV1K-D1,0,CIBAO NORTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Tavera.ElmSite\SSAA Tavera 1.ElmLod,,Terminal Tavera 1,WTAV1K,13.800000190734863,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Tavera.ElmSite\Terminal Tavera 1.ElmTerm,0.8999999761581421,0.3799999952316284,0.9769339561462402,0.9212495684623718,1.0,PQ
SSAA SAJOMA,ZXPFSK-D1,0,CIBAO NORTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\SAJOMA.ElmSite\SSAA SAJOMA.ElmLod,Cargas zona sur,Terminal PF SAJOMA,WXPFSK,34.5,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\SAJOMA.ElmSite\Terminal PF SAJOMA.ElmTerm,0.0,0.0,0.0,1.0,1.0,DEF
SSAA Monte Cristi Solar Grupo 1,WPFMSK-D1,1,CIBAO NOROESTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Monte Cristi Solar.ElmSite\SSAA Monte Cristi Solar Grupo 1.ElmLod,,L2,,20.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Monte Cristi Solar.ElmSite\ZPFMSK.ElmSubstat\L2.ElmTerm,0.0,0.0,0.0,1.0,1.0,DEF
SSAA Monte Cristi Solar Grupo 2,WPFMSK-D2,1,CIBAO NOROESTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Monte Cristi Solar.ElmSite\SSAA Monte Cristi Solar Grupo 2.ElmLod,,R2,,20.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Monte Cristi Solar.ElmSite\ZPFMSK.ElmSubstat\R2.ElmTerm,0.0,0.0,0.0,1.0,1.0,DEF
SSAA Agua Clara,ZACLAK-D1,0,CIBAO NOROESTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Agua Clara.ElmSite\SSAA Agua Clara.ElmLod,,Terminal Agua Clara,WACLAK,34.5,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Agua Clara.ElmSite\Terminal Agua Clara.ElmTerm,0.11999999731779099,0.05999999865889549,0.13416408002376556,0.8944271802902222,1.0,PQ
SSAA Guanillo,ZGNLLK-D1,0,CIBAO NOROESTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Guanillo.ElmSite\SSAA Guanillo.ElmLod,,Terminal Guanillo,WGNLLK,34.5,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Guanillo.ElmSite\Terminal Guanillo.ElmTerm,0.11999999731779099,0.05811867490410805,0.13333334028720856,0.8999999165534973,1.0,DEF
Demanda 2 Nibaje,ZNIBAE-D2,0,CIBAO NORTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda 2 Nibaje.ElmLod,,1,,138.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZNIBAE.ElmSubstat\1.ElmTerm,19.670000076293945,0.0,19.670000076293945,1.0,1.0,DEF
Demanda Río San Juan,ZRSJUE-D1,0,CIBAO NORTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda Río San Juan.ElmLod,,2,,138.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZRSJUE.ElmSubstat\2.ElmTerm,3.809999942779541,1.6200000047683716,4.140108585357666,0.9202656745910645,1.0,PQ
Demanda Dajabón,ZDAJAE-D1,0,CIBAO NOROESTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda Dajabón.ElmLod,,3,,138.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZDAJAE.ElmSubstat\3.ElmTerm,8.1899995803833,2.569999933242798,8.583763122558594,0.9541269540786743,1.0,PQ
Demanda 2 La Gallera,ZLGALE-D2,0,CIBAO NORTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda 2 La Gallera.ElmLod,,R2,,138.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZLGALE.ElmSubstat\R2.ElmTerm,17.100000381469727,5.650000095367432,18.009233474731445,0.9495129585266113,1.0,DEF
SSAA PE Los Guzmancito,ZLGUZK-D1,0,CIBAO NORTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\SSAA PE Los Guzmancito.ElmLod,,Terminal Los Guzmancito,WLGUZK,34.5,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Terminal Los Guzmancito.ElmTerm,0.28999999165534973,0.11999999731779099,0.3138470947742462,0.9240168333053589,1.0,DEF
SSAA Los Guzmancito 2,ZLGU2K-D1,0,CIBAO NORTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\SSAA Los Guzmancito 2.ElmLod,,Terminal Los Guzmancito 2,WLGU2K,34.5,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Terminal Los Guzmancito 2.ElmTerm,0.0,0.0,0.0,1.0,1.0,DEF
SSAA MATRISOL,ZXMATK-D1,0,CIBAO NOROESTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Matrisol.ElmSite\SSAA MATRISOL.ElmLod,,Terminal MATRISOL,WXMATK,34.5,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Matrisol.ElmSite\Terminal MATRISOL.ElmTerm,0.0,0.0,0.0,1.0,1.0,DEF
SSAA Parque Solar Esperanza,ZXPSEK-D1,0,CIBAO NORTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Esperanza.ElmSite\SSAA Parque Solar Esperanza.ElmLod,Cargas zona sur,Terminal 1 Parque Solar Esperanza,WXPS1K,34.5,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Esperanza.ElmSite\Terminal 1 Parque Solar Esperanza.ElmTerm,0.0,0.0,0.0,1.0,1.0,DEF
SSAA Pimentel 4,ZXPI4K-D1,0,CIBAO NORESTE,NORTE,NORTE 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\SSAA Pimentel 4.ElmLod,Carga zona norte,Terminal Pimentel 4,WXPI4K,13.800000190734863,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Terminal Pimentel 4.ElmTerm,0.3199999928474426,0.12999999523162842,0.34539830684661865,0.9264665842056274,1.0,DEF
Demanda Goya,ZGOYAF-D1,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Goya.ElmLod,,69 kV Goya,WGOYAF,69.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Goya.ElmTerm,0.5099999904632568,0.2800000011920929,0.5818074941635132,0.8765785694122314,1.0,PQ
Demanda ABCO,ZABCOF-D1,0,SUR MEDIO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda ABCO.ElmLod,,69 kV ABCO,WABCOF,69.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV ABCO.ElmTerm,2.240000009536743,0.9599999785423279,2.4370474815368652,0.9191449880599976,1.0,PQ
Demanda Acueducto INAPA Azua,ZAIAZF-D1,1,SUR MEDIO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Acueducto INAPA Azua.ElmLod,,69 kV Acueducto INAPA Azua,WAIAZF,69.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Acueducto INAPA Azua.ElmTerm,0.0,0.0,0.0,1.0,1.0,PQ
SSAA Los Toros,ZLTO1K-D1,0,SUR MEDIO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Los Toros.ElmSite\SSAA Los Toros.ElmLod,,Terminal Los Toros,WLTO1K,6.900000095367432,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Los Toros.ElmSite\Terminal Los Toros.ElmTerm,0.12999999523162842,0.05999999865889549,0.14317820966243744,0.9079593420028687,1.0,PQ
Demanda Productos Linda,ZPLINF-D1,0,SUR MEDIO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Productos Linda.ElmLod,,69 kV Productos Linda,WPLINF,69.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Productos Linda.ElmTerm,0.6399999856948853,0.28999999165534973,0.7026378512382507,0.9108532667160034,1.0,PQ
Demanda Ingenio CAEI,ZICAEF-D1,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Ingenio CAEI.ElmLod,,69 kV Ingenio CAEI,WICAEF,69.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Ingenio CAEI.ElmTerm,0.029999999329447746,0.019999999552965164,0.036055512726306915,0.8320502638816833,1.0,PQ
SSAA Sabana Yegua,ZSYEGK-D1,0,SUR MEDIO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Sabana Yegua.ElmSite\SSAA Sabana Yegua.ElmLod,,Terminal Sabana Yegua,WSYEGK,13.800000190734863,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Sabana Yegua.ElmSite\Terminal Sabana Yegua.ElmTerm,0.23000000417232513,0.10000000149011612,0.2507987320423126,0.9170700311660767,1.0,PQ
