loc_name,for_name,ruta,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id
138kV JSauri_Pizarret_Palenque_PCatalina,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV JSauri_Pizarret_Palenque_PCatalina.ElmTow,0,,,SUR 138 kV,,
138kV Palamara – SCN_Valdesia,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV Palamara – SCN_Valdesia.ElmTow,0,,,SUR 138 kV,,
138kV SCN – Palamara_Valdesia,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV SCN – Palamara_Valdesia.ElmTow,0,,,SUR 138 kV,,
138kV Punta Catalina – km15Azua_Palenque,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV Punta Catalina – km15Azua_Palenque.ElmTow,0,,,SUR 138 kV,,
345kV Julio Sauri – Punta Catalina,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\345kV Julio Sauri – Punta Catalina.ElmTow,0,,,SUR 138 kV,,
138kV Bayasol_15Azua_Matafongo_Pizarrete,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV Bayasol_15Azua_Matafongo_Pizarrete.ElmTow,0,,,SUR 138 kV,,
138kV Matafongo – km15 de Azua_Pizarrete,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV Matafongo – km15 de Azua_Pizarrete.ElmTow,0,,,SUR 138 kV,,
138kV Palomino – km15 de Azua_San Juan 2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV Palomino – km15 de Azua_San Juan 2.ElmTow,0,,,SUR 138 kV,,
138kV km15 de Azua – Palomino_San Juan 2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV km15 de Azua – Palomino_San Juan 2.ElmTow,0,,,SUR 138 kV,,
138kV San Juan 2 – km15 de Azua_Palomino,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV San Juan 2 – km15 de Azua_Palomino.ElmTow,0,,,SUR 138 kV,,
34.5kV Larimar – Los Cocos,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\34.5kV Larimar – Los Cocos.ElmTow,0,,,SUR 138 kV,,
138kV Bayasol – km 15 de Azua_Pizarrete,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV Bayasol – km 15 de Azua_Pizarrete.ElmTow,0,,,SUR 138 kV,,
138kV Pizarrete – Bayasol_Matafongo,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV Pizarrete – Bayasol_Matafongo.ElmTow,0,,,SUR 138 kV,,
138 kV Girasol – Pizarrete,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Girasol – Pizarrete.ElmTow,0,,,SUR 138 kV,,
138kV km15 de Azua – Pizarrete_PC_a,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV km15 de Azua – Pizarrete_PC_a.ElmTow,0,,,SUR 138 kV,,
138kV km15 de Azua – Pizarrete_PC_b,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV km15 de Azua – Pizarrete_PC_b.ElmTow,0,,,SUR 138 kV,,
138 kV Julio Sauri – Itabo TG,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Julio Sauri – Itabo TG.ElmTow,0,,,SUR 138 kV,,
138 kV Girasol – Santanasol,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Girasol – Santanasol.ElmTow,0,,,SUR 138 kV,,
138 kV Pizarrete – Santanasol,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Pizarrete – Santanasol.ElmTow,0,,,SUR 138 kV,,
138 kV KARPOWERSHIP – Km 15 de Azua,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV KARPOWERSHIP – Km 15 de Azua.ElmTow,0,,,SUR 138 kV,,
138 kV Derivación Calabaza,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Derivación Calabaza.ElmTow,0,,,SUR 138 kV,,
138kV km15 de Azua – Pizarrete_PC_d,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV km15 de Azua – Pizarrete_PC_d.ElmTow,0,,,SUR 138 kV,,
138 kV Monte Río – KARPOWERSHIP,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Monte Río – KARPOWERSHIP.ElmTow,0,,,SUR 138 kV,,
138 kV Monte Río – Powership Azua,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Monte Río – Powership Azua.ElmTow,0,,,SUR 138 kV,,
138 kV LC Palamara – San Cristóbal Norte,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV LC Palamara – San Cristóbal Norte.ElmTow,0,,,SUR 138 kV,,
138kV Los Prados – Herrera_Itabo,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138kV Los Prados – Herrera_Itabo.ElmTow,0,,,CENTRAL 138 kV,,
138kV Itabo – Herrera_Los Prados,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138kV Itabo – Herrera_Los Prados.ElmTow,0,,,CENTRAL 138 kV,,
138kV Hainamosa – Palamara_Villa Mella,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138kV Hainamosa – Palamara_Villa Mella.ElmTow,0,,,CENTRAL 138 kV,,
138kV Haina – Matadero,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138kV Haina – Matadero.ElmTow,0,,,CENTRAL 138 kV,,
138kV Haina – Itabo,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138kV Haina – Itabo.ElmTow,0,,,CENTRAL 138 kV,,
138kV El Brisal – Hainamosa_Villa Duarte,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138kV El Brisal – Hainamosa_Villa Duarte.ElmTow,0,,,CENTRAL 138 kV,,
138kV Hainamosa – Los Mina,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138kV Hainamosa – Los Mina.ElmTow,0,,,CENTRAL 138 kV,,
138kV Arroyo Hondo – Palamara_a,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138kV Arroyo Hondo – Palamara_a.ElmTow,0,,,CENTRAL 138 kV,,
138kV Arroyo Hondo – Palamara_b,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138kV Arroyo Hondo – Palamara_b.ElmTow,0,,,CENTRAL 138 kV,,
138kV Palamara – Hainamosa_Villa Mella,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138kV Palamara – Hainamosa_Villa Mella.ElmTow,0,,,CENTRAL 138 kV,,
138kV Villa Mella – Hainamosa_Palamara,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138kV Villa Mella – Hainamosa_Palamara.ElmTow,0,,,CENTRAL 138 kV,,
138kV Herrera – Itabo_Los Prados,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138kV Herrera – Itabo_Los Prados.ElmTow,0,,,CENTRAL 138 kV,,
138 kV El Brisal – Hainamosa,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138 kV El Brisal – Hainamosa.ElmTow,0,,,CENTRAL 138 kV,,
138 kV Hainamosa – Villa Duarte,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138 kV Hainamosa – Villa Duarte.ElmTow,0,,,CENTRAL 138 kV,,
138 kV Dajao – La Victoria LC,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138 kV Dajao – La Victoria LC.ElmTow,0,,,CENTRAL 138 kV,,
