loc_name,for_name,ruta,barra(bus1),barra(bus1)_for,barra(bus2),barra(bus2)_for,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id,GPSlat,GPSlon,Inom,on_off,aUsage
disconnector(7),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCALF.ElmSubstat\disconnector(7).ElmCoup,69 kV La Caleta,WLCALF,WLCALF(11),,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZLCALF,,0.0,0.0,0.0,1,dct
disconnector(6),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCALF.ElmSubstat\disconnector(6).ElmCoup,WLCALF(10),,WLCALF(6),,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZLCALF,,0.0,0.0,0.0,1,dct
disconnector(5),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCALF.ElmSubstat\disconnector(5).ElmCoup,69 kV La Caleta,WLCALF,WLCALF(12),,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZLCALF,,0.0,0.0,0.0,1,dct
disconnector(3),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCALF.ElmSubstat\disconnector(3).ElmCoup,WLCALF(9),,WLCALF(5),,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZLCALF,,0.0,0.0,0.0,1,dct
ZLCALF-D2-Q1,ZLCALF-D2-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCALF.ElmSubstat\ZLCALF-D2-Q1.ElmCoup,WLCALF(11),,WLCALF(10),,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZLCALF,,0.0,0.0,0.0,1,cbk
ZLCALF-D1-Q1,ZLCALF-D1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCALF.ElmSubstat\ZLCALF-D1-Q1.ElmCoup,WLCALF(12),,WLCALF(9),,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZLCALF,,0.0,0.0,0.0,1,cbk
disconnector,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCALF.ElmSubstat\disconnector.ElmCoup,69 kV La Caleta,WLCALF,1(2),,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZLCALF,,0.0,0.0,0.0,1,dct
disconnector(4),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCALF.ElmSubstat\disconnector(4).ElmCoup,1(1),,1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZLCALF,,0.0,0.0,0.0,1,dct
ZLCALF-D1-Q1(1),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCALF.ElmSubstat\ZLCALF-D1-Q1(1).ElmCoup,1(2),,1(1),,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZLCALF,,0.0,0.0,0.0,1,cbk
disconnector(5),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZEMARF.ElmSubstat\disconnector(5).ElmCoup,,,WEMARF(9),,0,,,CENTRAL 69 kV,ZEMARF,,0.0,0.0,0.0,1,dct
disconnector(4),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZEMARF.ElmSubstat\disconnector(4).ElmCoup,WEMARF(8),,WEMARF(5),,0,,CENTRAL,CENTRAL 69 kV,ZEMARF,,0.0,0.0,0.0,1,dct
disconnector(3),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZEMARF.ElmSubstat\disconnector(3).ElmCoup,,,WEMARF(7),,0,,,CENTRAL 69 kV,ZEMARF,,0.0,0.0,0.0,1,dct
disconnector(2),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZEMARF.ElmSubstat\disconnector(2).ElmCoup,WEMARF(6),,WEMARF(4),,0,,CENTRAL,CENTRAL 69 kV,ZEMARF,,0.0,0.0,0.0,1,dct
disconnector(1),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZEMARF.ElmSubstat\disconnector(1).ElmCoup,,,WEMARF(11),,0,,,CENTRAL 69 kV,ZEMARF,,0.0,0.0,0.0,1,dct
disconnector,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZEMARF.ElmSubstat\disconnector.ElmCoup,WEMARF(10),,WEMARF(1),,0,,CENTRAL,CENTRAL 69 kV,ZEMARF,,0.0,0.0,0.0,1,dct
WEMARF_WEMA1K-T1-Q1,WEMARF_WEMA1K-T1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZEMARF.ElmSubstat\WEMARF_WEMA1K-T1-Q1.ElmCoup,WEMARF(9),,WEMARF(8),,0,,CENTRAL,CENTRAL 69 kV,ZEMARF,,0.0,0.0,0.0,1,cbk
WEMARF_WEMA2K-T1-Q1,WEMARF_WEMA2K-T1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZEMARF.ElmSubstat\WEMARF_WEMA2K-T1-Q1.ElmCoup,WEMARF(7),,WEMARF(6),,0,,CENTRAL,CENTRAL 69 kV,ZEMARF,,0.0,0.0,0.0,1,cbk
ZEMARF_ZTIMBF-L1-Q1,ZEMARF_ZTIMBF-L1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZEMARF.ElmSubstat\ZEMARF_ZTIMBF-L1-Q1.ElmCoup,WEMARF(11),,WEMARF(10),,0,,CENTRAL,CENTRAL 69 kV,ZEMARF,,0.0,0.0,0.0,1,cbk
disconnector(3),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZZAMEF.ElmSubstat\disconnector(3).ElmCoup,WZAMEF(4),,WZAMEF(5),,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZZAMEF,,0.0,0.0,0.0,1,dct
disconnector,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZZAMEF.ElmSubstat\disconnector.ElmCoup,69 kV ZF Las Américas,WZAMEF,WZAMEF(3),,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZZAMEF,,0.0,0.0,0.0,1,dct
ZZAMEF-D1-Q1,ZZAMEF-D1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZZAMEF.ElmSubstat\ZZAMEF-D1-Q1.ElmCoup,WZAMEF(3),,WZAMEF(4),,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZZAMEF,,0.0,0.0,0.0,1,cbk
disconnector(5),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZZAMEF.ElmSubstat\disconnector(5).ElmCoup,69 kV ZF Las Américas,WZAMEF,1(2),,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZZAMEF,,0.0,0.0,0.0,1,dct
disconnector(4),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZZAMEF.ElmSubstat\disconnector(4).ElmCoup,1,,1(1),,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZZAMEF,,0.0,0.0,0.0,1,dct
ZZAMEF-D1-Q1(1),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZZAMEF.ElmSubstat\ZZAMEF-D1-Q1(1).ElmCoup,1(2),,1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZZAMEF,,0.0,0.0,0.0,1,cbk
IS.L1.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\IS.L1.2.ElmCoup,Terminal Gen Palamara Grupo 1,WPAL1K,T.L1.2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,dct
IS.L2.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\IS.L2.2.ElmCoup,Terminal Gen Palamara Grupo 1,WPAL1K,T.L2.2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,dct
IS.L3.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\IS.L3.2.ElmCoup,Terminal Gen Palamara Grupo 1,WPAL1K,T.L3.2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,dct
IS.L4.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\IS.L4.2.ElmCoup,Terminal Gen Palamara Grupo 1,WPAL1K,T.L4.2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,dct
CBS,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\CBS.ElmCoup,Terminal Gen Palamara Grupo 2,WPAL2K,Terminal Gen Palamara Grupo 1,WPAL1K,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,0,cbk
IS.R1.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\IS.R1.2.ElmCoup,Terminal Gen Palamara Grupo 2,WPAL2K,T.R1.2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,dct
IS.R2.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\IS.R2.2.ElmCoup,Terminal Gen Palamara Grupo 2,WPAL2K,T.R2.2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,dct
IS.R3.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\IS.R3.2.ElmCoup,Terminal Gen Palamara Grupo 2,WPAL2K,T.R3.2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,dct
IS.R4.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\IS.R4.2.ElmCoup,Terminal Gen Palamara Grupo 2,WPAL2K,T.R4.2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,dct
IS.L1.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\IS.L1.1.ElmCoup,T.L1.1,,L1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,dct
IS.L2.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\IS.L2.1.ElmCoup,T.L2.1,,L2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,dct
IS.L3.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\IS.L3.1.ElmCoup,T.L3.1,,L3,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,dct
IS.L4.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\IS.L4.1.ElmCoup,T.L4.1,,L4,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,dct
IS.R1.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\IS.R1.1.ElmCoup,T.R1.1,,R1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,dct
IS.R2.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\IS.R2.1.ElmCoup,T.R2.1,,R2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,dct
IS.R3.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\IS.R3.1.ElmCoup,T.R3.1,,R3,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,dct
IS.R4.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\IS.R4.1.ElmCoup,T.R4.1,,R4,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,dct
WGPALF_WPAL1K-T1-Q2,WGPALF_WPAL1K-T1-Q2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\WGPALF_WPAL1K-T1-Q2.ElmCoup,T.L1.2,,T.L1.1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,cbk
G4PALAM1-Q1,G4PALAM1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\G4PALAM1-Q1.ElmCoup,T.L2.2,,T.L2.1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,cbk
ZPAL1K-D1-Q1,ZPAL1K-D1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\ZPAL1K-D1-Q1.ElmCoup,T.L3.2,,T.L3.1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,cbk
CB.L4,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\CB.L4.ElmCoup,T.L4.2,,T.L4.1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,cbk
G4PALAM2-Q1,G4PALAM2-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\G4PALAM2-Q1.ElmCoup,T.R1.2,,T.R1.1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,cbk
ZPAL2K-D1-Q1,ZPAL2K-D1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\ZPAL2K-D1-Q1.ElmCoup,T.R2.2,,T.R2.1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,cbk
CB.R3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\CB.R3.ElmCoup,T.R3.2,,T.R3.1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,cbk
WGPALF_WPAL2K-T1-Q2,WGPALF_WPAL2K-T1-Q2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\WGPALF_WPAL2K-T1-Q2.ElmCoup,T.R4.2,,T.R4.1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,,0.0,0.0,0.0,1,cbk
IS1.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\IS1.1.ElmCoup,T1.1,,1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,,0.0,0.0,0.0,1,dct
IS2.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\IS2.1.ElmCoup,T2.1,,2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,,0.0,0.0,0.0,1,dct
IS3.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\IS3.1.ElmCoup,T3.1,,3,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,,0.0,0.0,0.0,1,dct
IS4.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\IS4.1.ElmCoup,T4.1,,4,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,,0.0,0.0,0.0,1,dct
IS1.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\IS1.2.ElmCoup,Terminal Gen Palamara Grupo 3,WPAL3K,T1.2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,,0.0,0.0,0.0,1,dct
IS2.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\IS2.2.ElmCoup,Terminal Gen Palamara Grupo 3,WPAL3K,T2.2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,,0.0,0.0,0.0,1,dct
IS3.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\IS3.2.ElmCoup,Terminal Gen Palamara Grupo 3,WPAL3K,T3.2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,,0.0,0.0,0.0,1,dct
IS4.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\IS4.2.ElmCoup,Terminal Gen Palamara Grupo 3,WPAL3K,T4.2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,,0.0,0.0,0.0,1,dct
G4PALAM3-Q1,G4PALAM3-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\G4PALAM3-Q1.ElmCoup,T1.2,,T1.1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,,0.0,0.0,0.0,1,cbk
ZPAL3K-D1-Q1,ZPAL3K-D1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\ZPAL3K-D1-Q1.ElmCoup,T2.2,,T2.1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,,0.0,0.0,0.0,1,cbk
CB3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\CB3.ElmCoup,T3.2,,T3.1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,,0.0,0.0,0.0,1,cbk
WGPALF_WPAL3K-T1-Q2,WGPALF_WPAL3K-T1-Q2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\WGPALF_WPAL3K-T1-Q2.ElmCoup,T4.2,,T4.1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,,0.0,0.0,0.0,1,cbk
IS2.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\INCA km 22.ElmSite\ZINCAF.ElmSubstat\IS2.1.ElmCoup,T2.1,,2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAF,,0.0,0.0,0.0,1,dct
IS3.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\INCA km 22.ElmSite\ZINCAF.ElmSubstat\IS3.1.ElmCoup,T3.1,,3,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAF,,0.0,0.0,0.0,1,dct
IS4.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\INCA km 22.ElmSite\ZINCAF.ElmSubstat\IS4.1.ElmCoup,T4.1,,4,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAF,,0.0,0.0,0.0,1,dct
IS2.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\INCA km 22.ElmSite\ZINCAF.ElmSubstat\IS2.2.ElmCoup,69 kV INCA km 22,WINCAF,T2.2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAF,,0.0,0.0,0.0,1,dct
IS3.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\INCA km 22.ElmSite\ZINCAF.ElmSubstat\IS3.2.ElmCoup,69 kV INCA km 22,WINCAF,T3.2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAF,,0.0,0.0,0.0,1,dct
IS4.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\INCA km 22.ElmSite\ZINCAF.ElmSubstat\IS4.2.ElmCoup,69 kV INCA km 22,WINCAF,T4.2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAF,,0.0,0.0,0.0,1,dct
