nombre,fuera_servicio,zona,area,red,ruta,barra_AT,subest_AT,barra_AT_id,barra_BT,subest_BT,barra_BT_id,tipo,num_paralelos,tap_actual,S_nom_MVA,U_AT_kV,U_BT_kV,uk_pct,uk0_pct,Pcu_kW,Pfe_kW,i0_pct,grupo_conexion,r1_pu,x1_pu,tap_lado,tap_min,tap_max,tap_neutro,tap_dU_pct,tap_fase_deg
138/19 kV Transformador AES Andrés TG,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\138/19 kV Transformador AES Andrés TG.ElmTr2,3,ZAANDE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\3.ElmTerm,Terminal AES Andrés Gas,AES Andrés,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\Terminal AES Andrés Gas.ElmTerm,138/19 kV Trafo AES Andrés TG 264 MVA,1,2,264.0,138.0,19.0,11.420000076293945,11.420000076293945,1321.0,0.0,0.0,YNd1,0.0050037880428135395,0.11409033089876175,0,-2,2,0,2.5,0.0
138/4.16 kV BESS AES Andrés T1,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\138/4.16 kV BESS AES Andrés T1.ElmTr2,6,ZAANDE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\6.ElmTerm,Terminal BESS AES Andrés,AES Andrés,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\Terminal BESS AES Andrés.ElmTerm,138/4.16 kV BESS AES Andrés T1(22.4 MVA),1,0,22.440000534057617,138.0,4.159999847412109,10.48390007019043,9.43550968170166,0.0,0.0,0.0,Dyn1,0.0,0.10483899712562561,0,-6,6,0,2.5,0.0
138/13.2 kV Transformador METALDOM,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\138/13.2 kV Transformador METALDOM.ElmTr2,WMETAE(2),ZMETAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\WMETAE(2).ElmTerm,Terminal METALDOM,METALDOM,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\Terminal METALDOM.ElmTerm,138/13.8 kV Trafo METALDOM 60 MVA,1,0,60.0,138.0,13.800000190734863,16.492000579833984,14.800000190734863,300.0,0.0,0.0,YNd1,0.004999999888241291,0.16484418511390686,0,-2,2,0,2.5,0.0
138/69 kV Transformador Timbeque 2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Timbeque 2.ElmSite\138/69 kV Transformador Timbeque 2.ElmTr2,R3,ZTIM2E,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Timbeque 2.ElmSite\ZTIM2E.ElmSubstat\R3.ElmTerm,4,ZTIM2F,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Timbeque 2.ElmSite\ZTIM2F.ElmSubstat\4.ElmTerm,138/69 kV Timbeque 2 T1(140MVA),1,1,140.0,138.0,69.0,12.010000228881836,10.859577178955078,192.0800018310547,0.0,0.0,YNyn0,0.0013719999697059393,0.12009216099977493,0,-15,15,0,1.0,0.0
138/13.8 kV Transformador Los Mina 5,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 5.ElmSite\138/13.8 kV Transformador Los Mina 5.ElmTr2,2,ZLMI5E,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 5.ElmSite\ZLMI5E.ElmSubstat\2.ElmTerm,Terminal Los Mina 5,Los Mina 5,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 5.ElmSite\Terminal Los Mina 5.ElmTerm,138/13.8 Trafo Los Mina 5 150 MVA,1,2,150.0,138.0,13.800000190734863,17.937000274658203,16.139999389648438,292.5,0.0,0.0,YNd1,0.0019499999471008778,0.17935939133167267,0,-2,2,0,2.5,0.0
138/69 kV Transformador 1 Palamara,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Palamara.ElmSite\138/69 kV Transformador 1 Palamara.ElmTr2,10,ZPALAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Palamara.ElmSite\ZPALAE.ElmSubstat\10.ElmTerm,R4,ZPALAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Palamara.ElmSite\ZPALAF.ElmSubstat\R4.ElmTerm,138/69 kV Palamara T1 (140 MVA),1,-1,140.0,138.0,69.0,10.850000381469727,9.81578254699707,248.3000030517578,0.0,0.0,YNyn0,0.0017735714791342616,0.10848550498485565,0,-11,11,0,1.0,0.0
138/69 kV Transformador 2 Palamara,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Palamara.ElmSite\138/69 kV Transformador 2 Palamara.ElmTr2,9,ZPALAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Palamara.ElmSite\ZPALAE.ElmSubstat\9.ElmTerm,L1,ZPALAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Palamara.ElmSite\ZPALAF.ElmSubstat\L1.ElmTerm,138/69 kV Palamara T2 (200 MVA),1,-4,200.0,138.0,69.0,15.675000190734863,14.22388744354248,1000.0,0.0,0.0,YNyn0,0.004999999888241291,0.1566702425479889,0,-10,10,0,1.25,0.0
138/13.8 kV Transformador EDM2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\EDM 2.ElmSite\138/13.8 kV Transformador EDM2.ElmTr2,Terminal Estrella del Mar 2,EDM 2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\EDM 2.ElmSite\Terminal Estrella del Mar 2.ElmTerm,13.8 kV Estrella del Mar 2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\13.8 kV Estrella del Mar 2.ElmTerm,138/13.8 kV Trafo EDM2 150 MVA,1,0,150.0,138.0,13.800000190734863,14.229999542236328,12.807000160217285,750.0,0.0,0.0,YNd11,0.004999999888241291,0.1422121226787567,0,-8,8,0,1.25,0.0
138/13.8 kV Transformador Los Mina 7,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 7.ElmSite\138/13.8 kV Transformador Los Mina 7.ElmTr2,1,ZLMI7E,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 7.ElmSite\ZLMI7E.ElmSubstat\1.ElmTerm,Terminal Los Mina 7,Los Mina 7,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 7.ElmSite\Terminal Los Mina 7.ElmTerm,138/13. Trafo Los Mina 7 150 MVA,1,2,150.0,138.0,13.800000190734863,16.950000762939453,15.25510025024414,451.8800048828125,58.13999938964844,0.041999999433755875,YNd1,0.00301253329962492,0.16947323083877563,0,-2,2,0,2.5,0.0
138/69 kV Transformador Metropolitano 2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Metropolitano.ElmSite\138/69 kV Transformador Metropolitano 2.ElmTr2,3,ZMETRE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Metropolitano.ElmSite\ZMETRE.ElmSubstat\3.ElmTerm,R3,WMETRF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Metropolitano.ElmSite\WMETRF.ElmSubstat\R3.ElmTerm,138/69 kV Autotr Metropolitano 125 MVA,1,-3,125.0,138.0,69.0,12.399999618530273,11.15999984741211,625.0,0.0,0.0,YNyn0,0.004999999888241291,0.12389914691448212,0,-11,11,0,1.0,0.0
138/13.8 kV Trafo SIBA Grupo 1,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\138/13.8 kV Trafo SIBA Grupo 1.ElmTr2,L1,ZSIBAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\ZSIBAE.ElmSubstat\L1.ElmTerm,Terminal SIBA Grupo 1,SIBA,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\Terminal SIBA Grupo 1.ElmTerm,138/13.8 kV Trafo SIBA 42 MVA,1,-2,42.0,138.0,13.800000190734863,12.75,11.479999542236328,108.08000183105469,26.554000854492188,0.10000000149011612,YNd1,0.0025733334477990866,0.12747402489185333,0,-2,2,0,2.5,0.0
138/13.8 kV Trafo SIBA Grupo 2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\138/13.8 kV Trafo SIBA Grupo 2.ElmTr2,L2,ZSIBAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\ZSIBAE.ElmSubstat\L2.ElmTerm,Terminal SIBA Grupo 2,SIBA,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\Terminal SIBA Grupo 2.ElmTerm,138/13.8 kV Trafo SIBA 42 MVA,1,-2,42.0,138.0,13.800000190734863,12.75,11.479999542236328,108.08000183105469,26.554000854492188,0.10000000149011612,YNd1,0.0025733334477990866,0.12747402489185333,0,-2,2,0,2.5,0.0
138/13.8 kV Trafo SIBA Grupo 3,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\138/13.8 kV Trafo SIBA Grupo 3.ElmTr2,L3,ZSIBAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\ZSIBAE.ElmSubstat\L3.ElmTerm,Terminal SIBA Grupo 3,SIBA,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\Terminal SIBA Grupo 3.ElmTerm,138/13.8 kV Trafo SIBA 42 MVA,1,-2,42.0,138.0,13.800000190734863,12.75,11.479999542236328,108.08000183105469,26.554000854492188,0.10000000149011612,YNd1,0.0025733334477990866,0.12747402489185333,0,-2,2,0,2.5,0.0
138/13.8 kV Trafo SIBA Grupo 4,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\138/13.8 kV Trafo SIBA Grupo 4.ElmTr2,L4,ZSIBAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\ZSIBAE.ElmSubstat\L4.ElmTerm,Terminal SIBA Grupo 4,SIBA,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\Terminal SIBA Grupo 4.ElmTerm,138/13.8 kV Trafo SIBA 42 MVA,1,-2,42.0,138.0,13.800000190734863,12.75,11.479999542236328,108.08000183105469,26.554000854492188,0.10000000149011612,YNd1,0.0025733334477990866,0.12747402489185333,0,-2,2,0,2.5,0.0
138/13.8 kV Trafo SIBA Grupo 5,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\138/13.8 kV Trafo SIBA Grupo 5.ElmTr2,R1,ZSIBAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\ZSIBAE.ElmSubstat\R1.ElmTerm,Terminal SIBA Grupo 5,SIBA,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\Terminal SIBA Grupo 5.ElmTerm,145/13.8 kV Trafo SIBA 48 MVA,1,-2,48.0,145.0,13.800000190734863,11.600000381469727,10.4399995803833,157.98300170898438,36.76499938964844,0.17000000178813934,YNd1,0.0032913126051425934,0.11595329642295837,0,-2,2,0,2.5,0.0
138/13.8 kV Trafo SIBA Grupo 6,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\138/13.8 kV Trafo SIBA Grupo 6.ElmTr2,L5,ZSIBAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\ZSIBAE.ElmSubstat\L5.ElmTerm,Terminal SIBA Grupo 6,SIBA,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\Terminal SIBA Grupo 6.ElmTerm,138/13.8 kV Trafo SIBA 65 MVA,1,-2,65.0,138.0,13.800000190734863,16.670000076293945,15.0,280.0,0.0,0.0,YNd1,0.004307692404836416,0.16664433479309082,0,-2,2,0,2.5,0.0
138/4.16 kV SA Parque Energ. Los Mina,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138/4.16 kV SA Parque Energ. Los Mina.ElmTr2,4,ZLMI6E,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 6.ElmSite\ZLMI6E.ElmSubstat\4.ElmTerm,Terminal SA PE Los Mina,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Terminal SA PE Los Mina.ElmTerm,138/4.16 SA PE Los Mina T1(20MVA),1,0,20.0,138.0,4.159999847412109,8.299957275390625,8.299957275390625,83.69999694824219,0.0,0.0,Dyn1,0.004184999968856573,0.08289399743080139,0,-15,15,0,2.5,0.0
138/34.5 kV Transformador La Victoria,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\La Victoria.ElmSite\138/34.5 kV Transformador La Victoria.ElmTr2,1,ZLVICE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\La Victoria.ElmSite\ZLVICE.ElmSubstat\1.ElmTerm,Terminal La Victoria,La Victoria,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\La Victoria.ElmSite\Terminal La Victoria.ElmTerm,138/34.5 kV La Victoria (80 MVA),1,0,80.0,138.0,34.5,12.799993515014648,11.198100090026855,412.56805419921875,0.0,0.0,YNd11,0.00515710050240159,0.1278960108757019,0,-10,10,0,1.0,0.0
138/34.5 kV Transformador Mirasol,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138/34.5 kV Transformador Mirasol.ElmTr2,1,ZMIRAS,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZMIRAS.ElmSubstat\1.ElmTerm,Terminal Mirasol,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Terminal Mirasol.ElmTerm,138/34.5 kV Trafo Mirasol 120 MVA,1,0,120.0,138.0,34.5,11.987384796142578,10.800000190734863,264.0,0.0,0.0,YNd11,0.002199999988079071,0.1198536604642868,0,-10,10,0,1.0,0.0
138/34.5 kV Transformador WCSP 2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138/34.5 kV Transformador WCSP 2.ElmTr2,L1,ZWCAPI,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZWCAPI.ElmSubstat\L1.ElmTerm,Terminal Washington Capital Solar Park 2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Terminal Washington Capital Solar Park 2.ElmTerm,138/34.5 kV WCSP 2 T1(80 MVA),1,0,80.0,138.0,34.5,12.799993515014648,11.198100090026855,412.56805419921875,0.0,0.0,YNd11,0.00515710050240159,0.1278960108757019,0,-10,10,0,1.0,0.0
138/34.5 kV Transformador WCSP 3,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138/34.5 kV Transformador WCSP 3.ElmTr2,R1,ZWCAPI,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZWCAPI.ElmSubstat\R1.ElmTerm,Terminal Washington Capital Solar Park 3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Terminal Washington Capital Solar Park 3.ElmTerm,138/34.5 kV WCSP 2 T1(80 MVA),1,0,80.0,138.0,34.5,12.799993515014648,11.198100090026855,412.56805419921875,0.0,0.0,YNd11,0.00515710050240159,0.1278960108757019,0,-10,10,0,1.0,0.0
69/13.8 kV Transformador Pinalito 2,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Pinalito.ElmSite\69/13.8 kV Transformador Pinalito 2.ElmTr2,WPINAF(2),ZPINAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Pinalito.ElmSite\ZPINAF.ElmSubstat\WPINAF(2).ElmTerm,Terminal Pinalito 2,Pinalito,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Pinalito.ElmSite\Terminal Pinalito 2.ElmTerm,69/13.8 kV Trafo Pinalito 30.12 MVA,1,0,30.1200008392334,69.0,13.800000190734863,10.0,9.0,159.5279998779297,0.0,0.0,YNd1,0.005296414252370596,0.09985964000225067,0,-2,2,0,2.5,0.0
69/13.8 kV Transformador Pinalito 1,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Pinalito.ElmSite\69/13.8 kV Transformador Pinalito 1.ElmTr2,WPINAF(3),ZPINAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Pinalito.ElmSite\ZPINAF.ElmSubstat\WPINAF(3).ElmTerm,Terminal Pinalito 1,Pinalito,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Pinalito.ElmSite\Terminal Pinalito 1.ElmTerm,69/13.8 kV Trafo Pinalito 30.12 MVA,1,0,30.1200008392334,69.0,13.800000190734863,10.0,9.0,159.5279998779297,0.0,0.0,YNd1,0.005296414252370596,0.09985964000225067,0,-2,2,0,2.5,0.0
69/13.8 kV Transformador Río Blanco 2,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Río Blanco.ElmSite\69/13.8 kV Transformador Río Blanco 2.ElmTr2,WRBLAF(3),ZRBLAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Río Blanco.ElmSite\ZRBLAF.ElmSubstat\WRBLAF(3).ElmTerm,Terminal Río Blanco Secc. C,Río Blanco,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Río Blanco.ElmSite\Terminal Río Blanco Secc. C.ElmTerm,69/13.8 kV Trafo Río Blanco 15 MVA,1,1,15.0,69.0,13.800000190734863,10.0,9.0,159.5279998779297,0.0,0.0,YNd1,0.010635199956595898,0.09943285584449768,0,-4,5,0,2.0,0.0
69/13.8 kV Transformador Río Blanco 1,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Río Blanco.ElmSite\69/13.8 kV Transformador Río Blanco 1.ElmTr2,WRBLAF(2),ZRBLAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Río Blanco.ElmSite\ZRBLAF.ElmSubstat\WRBLAF(2).ElmTerm,Terminal Río Blanco Secc. A,Río Blanco,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Río Blanco.ElmSite\Terminal Río Blanco Secc. A.ElmTerm,69/13.8 kV Trafo Río Blanco 15 MVA,1,1,15.0,69.0,13.800000190734863,10.0,9.0,159.5279998779297,0.0,0.0,YNd1,0.010635199956595898,0.09943285584449768,0,-4,5,0,2.0,0.0
69/12.5 kV Transformador Rincón,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Rincón.ElmSite\69/12.5 kV Transformador Rincón.ElmTr2,WRINCF(1),ZRINCF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Rincón.ElmSite\ZRINCF.ElmSubstat\WRINCF(1).ElmTerm,Terminal Rincón,Rincón,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Rincón.ElmSite\Terminal Rincón.ElmTerm,69/12.5 kV Trafo Rincón 10.1 MVA,1,0,10.100000381469727,69.0,12.5,8.037819862365723,7.199999809265137,119.06999969482422,0.0,0.0,YNd1,0.011789108626544476,0.079508937895298,0,-2,2,0,2.5,0.0
