nombre,fuera_servicio,zona,area,red,ruta,barra_i,subest_i,barra_i_id,barra_j,subest_j,barra_j_id,tipo,clase_tipo,long_km,num_paralelas,I_nom_kA,R1_ohm,X1_ohm,R0_ohm,X0_ohm,B1_uS,B0_uS,G1_uS,U_tipo_kV,Inom_tipo_kA,R1_ohm_km,X1_ohm_km,B1_uS_km,C1_uF_km,R0_ohm_km,X0_ohm_km
138 kV Bayasol – Pizarrete_b,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Bayasol – Pizarrete_b.ElmLne,Tap 1 Bayasol,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 1 Bayasol.ElmTerm,4,ZPIZAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Pizarrete.ElmSite\ZPIZAE.ElmSubstat\4.ElmTerm,,,30.0,1,0.5680000185966492,3.9185965061187744,14.493082046508789,12.913105010986328,45.630767822265625,103.67481994628906,60.36044692993164,2.914335439641036e-15,,,,,,,,
138 kV Calabaza – Pizarrete_c,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Calabaza – Pizarrete_c.ElmLne,Tap 3 Punta Catalina,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 3 Punta Catalina.ElmTerm,5,ZPIZAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Pizarrete.ElmSite\ZPIZAE.ElmSubstat\5.ElmTerm,,,0.20000000298023224,1,1.3259999752044678,0.011654975824058056,0.06613650172948837,0.07161836326122284,0.2737210690975189,1.0066944360733032,0.5101155042648315,-2.7755575615628914e-17,,,,,,,,
138 kV Bayasol – km 15 de Azua_a,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Bayasol – km 15 de Azua_a.ElmLne,Tap 2 Bayasol,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 2 Bayasol.ElmTerm,1,ZBAYAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Bayasol.ElmSite\ZBAYAE.ElmSubstat\1.ElmTerm,,,0.10000000149011612,1,0.6629999876022339,0.011632777750492096,0.047453947365283966,0.04311404004693031,0.14994731545448303,0.35224995017051697,0.20546601712703705,1.5265566919468147e-17,,,,,,,,
138 kV Bayasol – Pizarrete_a,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Bayasol – Pizarrete_a.ElmLne,Tap 1 Bayasol,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 1 Bayasol.ElmTerm,3,ZBAYAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Bayasol.ElmSite\ZBAYAE.ElmSubstat\3.ElmTerm,,,0.10000000149011612,1,0.6629999876022339,0.011632777750492096,0.047453947365283966,0.04311404004693031,0.14994731545448303,0.35224995017051697,0.20546601712703705,-1.387778801460961e-18,,,,,,,,
138 kV Santanasol – Pizarrete_b,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Santanasol – Pizarrete_b.ElmLne,9,ZPIZAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Pizarrete.ElmSite\ZPIZAE.ElmSubstat\9.ElmTerm,Tap 1 Santanasol,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 1 Santanasol.ElmTerm,,,1.0882099866867065,1,1.3259999752044678,0.06340188533067703,0.3598600924015045,0.38902387022972107,1.4898943901062012,5.4742350578308105,2.7348482608795166,0.0,,,,,,,,
138 kV Girasol – Pizarrete_b,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Girasol – Pizarrete_b.ElmLne,Tap 2 Santanasol,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 2 Santanasol.ElmTerm,10,ZPIZAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Pizarrete.ElmSite\ZPIZAE.ElmSubstat\10.ElmTerm,,,1.0882099866867065,1,1.3259999752044678,0.06340188533067703,0.3598600924015045,0.38902387022972107,1.4898943901062012,5.4742350578308105,2.7348482608795166,-3.0203895232909907e-16,,,,,,,,
138 kV Palenque – Punta Catalina_c,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Palenque – Punta Catalina_c.ElmLne,Tap 2 Punta Catalina,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 2 Punta Catalina.ElmTerm,Tap 2 Pizarrete,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 2 Pizarrete.ElmTerm,,,0.20000000298023224,1,1.3259999752044678,0.011654975824058056,0.06613650172948837,0.07161836326122284,0.2737210690975189,1.0066944360733032,0.5101155042648315,2.2204460823375376e-17,,,,,,,,
138 kV Girasol – Pizarrete_a,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Girasol – Pizarrete_a.ElmLne,Tap 2 Santanasol,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 2 Santanasol.ElmTerm,R3,ZGIRAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Girasol.ElmSite\ZGIRAE.ElmSubstat\R3.ElmTerm,,,7.634779930114746,1,1.3259999752044678,0.4448217451572418,2.524744987487793,2.7293553352355957,10.452960014343262,38.40672302246094,19.187440872192383,0.0,,,,,,,,
138 kV Girasol – Santanasol_b,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Girasol – Santanasol_b.ElmLne,Tap 3 Santanasol,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 3 Santanasol.ElmTerm,L3,ZGIRAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Girasol.ElmSite\ZGIRAE.ElmSubstat\L3.ElmTerm,,,7.634779930114746,1,1.3259999752044678,0.4448217451572418,2.524744987487793,2.7293553352355957,10.452960014343262,38.40672302246094,19.187440872192383,-2.119077169529418e-15,,,,,,,,
138 kV Santanasol – Pizarrete_a,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Santanasol – Pizarrete_a.ElmLne,Tap 1 Santanasol,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 1 Santanasol.ElmTerm,L1,ZSANTE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Santanasol.ElmSite\ZSANTE.ElmSubstat\L1.ElmTerm,,,0.07999999821186066,1,1.3259999752044678,0.004661003593355417,0.026455195620656013,0.028599176555871964,0.10952991247177124,0.40243959426879883,0.2010529786348343,0.0,,,,,,,,
138 kV Girasol – Santanasol_a,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Girasol – Santanasol_a.ElmLne,Tap 3 Santanasol,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 3 Santanasol.ElmTerm,R1,ZSANTE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Santanasol.ElmSite\ZSANTE.ElmSubstat\R1.ElmTerm,,,0.07999999821186066,1,1.3259999752044678,0.004661003593355417,0.026455195620656013,0.028599176555871964,0.10952991247177124,0.40243959426879883,0.2010529786348343,-2.220445916901415e-17,,,,,,,,
138 kV km 15 de Azua –Powership KPS26 _b,0,SUR MEDIO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV km 15 de Azua –Powership KPS26 _b.ElmLne,1,ZPAK2E,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\ZPAK2E.ElmSubstat\1.ElmTerm,Tap 1 POWERSHIP AZUA,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 1 POWERSHIP AZUA.ElmTerm,,,1.2799999713897705,1,1.3259999752044678,0.07446878403425217,0.42267540097236633,0.3082214295864105,1.485581398010254,6.4402174949646,3.2237393856048584,-1.776356733521132e-16,,,,,,,,
138 kV Monte Río–Powership Azua KPS26_b,1,SUR MEDIO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Monte Río–Powership Azua KPS26_b.ElmLne,2,ZPAK2E,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\ZPAK2E.ElmSubstat\2.ElmTerm,Tap 3 POWERSHIP AZUA,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 3 POWERSHIP AZUA.ElmTerm,,,1.2799999713897705,1,1.3259999752044678,0.07446878403425217,0.42267540097236633,0.3082214295864105,1.485581398010254,6.4402174949646,3.2237393856048584,1.0658140798173486e-16,,,,,,,,
138 kV Calabaza – km 15 de Azua_a,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Calabaza – km 15 de Azua_a.ElmLne,L2,ZCALAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Calabaza.ElmSite\ZCALAE.ElmSubstat\L2.ElmTerm,Tap 1 Calabaza,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 1 Calabaza.ElmTerm,,,0.13600000739097595,1,1.3259999752044678,0.007912308908998966,0.044909264892339706,0.03274853155016899,0.15784303843975067,0.6842731833457947,0.34252235293388367,-1.8873793271512233e-17,,,,,,,,
138 kV Calabaza – Pizarrete_a,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Calabaza – Pizarrete_a.ElmLne,R1,ZCALAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Calabaza.ElmSite\ZCALAE.ElmSubstat\R1.ElmTerm,Tap 2 Calabaza,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 2 Calabaza.ElmTerm,,,0.13600000739097595,1,1.3259999752044678,0.007912308908998966,0.044909264892339706,0.03274853155016899,0.15784303843975067,0.6842731833457947,0.34252235293388367,1.1324275466598972e-17,,,,,,,,
138 kV Calabaza – Pizarrete_b,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Calabaza – Pizarrete_b.ElmLne,Tap 2 Calabaza,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 2 Calabaza.ElmTerm,Tap 3 Punta Catalina,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 3 Punta Catalina.ElmTerm,T.ACERO S1(2)/1C/138/2xF/559 AAAC,TypTow,21.399999618530273,1,1.3259999752044678,1.2502473592758179,7.074694633483887,7.987237453460693,29.008275985717773,107.58061981201172,44.96272277832031,1.1879386151730938e-15,,1.0,,,,,,
138 kV Powership KPS26 – Powership KPS60,0,SUR MEDIO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Powership KPS26 – Powership KPS60.ElmLne,2,ZPAK6E,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 60.ElmSite\ZPAK6E.ElmSubstat\2.ElmTerm,4,ZPAK2E,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\ZPAK2E.ElmSubstat\4.ElmTerm,T.ACERO S1/1C/138/1xF/605 AAAC,TypTow,0.014999999664723873,1,0.8450000286102295,0.0013873449061065912,0.006624624598771334,0.003973496612161398,0.02508431486785412,0.05569860339164734,0.027938177809119225,1.4571676743255843e-18,,1.0,,,,,,
138 kV km 15 de Azua –Powership KPS26 _a,0,SUR MEDIO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV km 15 de Azua –Powership KPS26 _a.ElmLne,12,ZKQAZE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\km 15 de Azua.ElmSite\ZKQAZE.ElmSubstat\12.ElmTerm,Tap 1 POWERSHIP AZUA,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 1 POWERSHIP AZUA.ElmTerm,,,14.0,1,1.3259999752044678,0.8145023584365845,4.623012065887451,3.3711719512939453,16.248546600341797,70.43988037109375,35.25965118408203,-1.942890293094024e-15,,,,,,,,
138 kV Monte Río–Powership Azua KPS26_a,1,SUR MEDIO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Monte Río–Powership Azua KPS26_a.ElmLne,Tap 3 POWERSHIP AZUA,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 3 POWERSHIP AZUA.ElmTerm,1,ZMRIOE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\1.ElmTerm,,,0.30000001192092896,1,1.3259999752044678,0.017453622072935104,0.09906455129384995,0.07223940640687943,0.34818315505981445,1.5094261169433594,0.7555639743804932,2.4980019046682757e-17,,,,,,,,
138 kV km 15 de Azua – Monte Río_b,0,SUR MEDIO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV km 15 de Azua – Monte Río_b.ElmLne,Tap 2 POWERSHIP AZUA,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 2 POWERSHIP AZUA.ElmTerm,5(1),ZMRIOE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\5(1).ElmTerm,,,0.30000001192092896,1,1.3259999752044678,0.017453622072935104,0.09906455129384995,0.07223940640687943,0.34818315505981445,1.5094261169433594,0.7555639743804932,-4.163336342344337e-17,,,,,,,,
138 kV Palamara – SCN L2_b(1),0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138 kV Palamara – SCN L2_b(1).ElmLne,Tap 4 SCN,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Tap 4 SCN.ElmTerm,5(1),ZSCNOE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\ZSCNOE.ElmSubstat\5(1).ElmTerm,,,0.05000000074505806,1,0.5680000185966492,0.006530994549393654,0.024155138060450554,0.02152184210717678,0.07605127990245819,0.17279137670993805,0.10060074925422668,4.8572256500169986e-18,,,,,,,,
138 kV Boca Chica – SPM 2_b,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138 kV Boca Chica – SPM 2_b.ElmLne,Tap 3 Boca Chica,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Tap 3 Boca Chica.ElmTerm,Tap 1 Juan Dolio,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Juan Dolio.ElmTerm,,,20.121999740600586,1,1.3259999752044678,1.1723589897155762,6.6541428565979,7.193408012390137,27.54951286315918,101.22362518310547,50.56985092163086,-5.584976959258168e-15,,,,,,,,
138 kV Boca Chica – SPM 2_c,0,ESTE CERCANO,ESTE,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138 kV Boca Chica – SPM 2_c.ElmLne,Tap 1 Juan Dolio,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Juan Dolio.ElmTerm,R3,ZSPM2E,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\R3.ElmTerm,,,7.199999809265137,1,1.3259999752044678,0.41949033737182617,2.380967617034912,2.5739259719848633,9.85769271850586,36.21956253051758,18.09476661682129,-1.9984014443252818e-15,,,,,,,,
138 kV Boca Chica – SPM 2_a,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138 kV Boca Chica – SPM 2_a.ElmLne,Tap 3 Boca Chica,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Tap 3 Boca Chica.ElmTerm,5,ZBCHIE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Boca Chica.ElmSite\ZBCHIE.ElmSubstat\5.ElmTerm,,,5.0,1,1.3259999752044678,0.2913127541542053,1.6534497737884521,1.787448525428772,6.8456196784973145,25.152475357055664,12.565811157226562,0.0,,,,,,,,
138 kV Itabo – Palamara,0,SUR CERCANO,SUR,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138 kV Itabo – Palamara.ElmLne,2,ZITABE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\2.ElmTerm,8,ZPALAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Palamara.ElmSite\ZPALAE.ElmSubstat\8.ElmTerm,T.ACERO S1 1C 1xF 450 ACAR-138 kV,TypTow,23.0,1,0.5680000185966492,3.0076589584350586,11.109309196472168,10.2483491897583,34.68278503417969,79.45460510253906,40.61387252807617,-2.55351295663786e-15,,1.0,,,,,,
