nombre,fuera_servicio,zona,area,red,ruta,cerrado,uso,subestacion
IS.R2.3,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R2.3.ElmCoup,1,dct,ZNARAD
IS.R3.3,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R3.3.ElmCoup,1,dct,ZNARAD
IS.R4.3,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R4.3.ElmCoup,1,dct,ZNARAD
CB.L1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\CB.L1.ElmCoup,1,cbk,ZNARAD
CB.L2,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\CB.L2.ElmCoup,1,cbk,ZNARAD
CB.L3,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\CB.L3.ElmCoup,1,cbk,ZNARAD
CB.R4,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\CB.R4.ElmCoup,1,cbk,ZNARAD
CB1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\CB1.ElmCoup,0,cbk,ZNARAD
CB2,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\CB2.ElmCoup,0,cbk,ZNARAD
IS.L1.1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L1.1.ElmCoup,1,dct,ZNARAD
IS.L2.1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L2.1.ElmCoup,1,dct,ZNARAD
IS.L3.1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L3.1.ElmCoup,1,dct,ZNARAD
IS.L4.1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L4.1.ElmCoup,1,dct,ZNARAD
IS.R1.1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R1.1.ElmCoup,1,dct,ZNARAD
IS.R2.1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R2.1.ElmCoup,1,dct,ZNARAD
IS.R3.1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R3.1.ElmCoup,1,dct,ZNARAD
IS.R4.1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R4.1.ElmCoup,1,dct,ZNARAD
WNARAD_WNARAE-T2-Q1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\WNARAD_WNARAE-T2-Q1.ElmCoup,1,cbk,ZNARAD
WNARAD_WNARAE-T1-Q1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\WNARAD_WNARAE-T1-Q1.ElmCoup,1,cbk,ZNARAD
ZJSAUD_ZXNA2D-L2-Q1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\ZJSAUD_ZXNA2D-L2-Q1.ElmCoup,1,cbk,ZNARAD
ZNARAD_ZXNA1D-L1-Q1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\ZNARAD_ZXNA1D-L1-Q1.ElmCoup,1,cbk,ZNARAD
IS1.1(3),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS1.1(3).ElmCoup,0,dct,ZNARAD
IS.L1.2(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L1.2(1).ElmCoup,1,dct,ZNARAD
CBS1(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\CBS1(1).ElmCoup,1,cbk,ZNARAD
IS.L2.2(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L2.2(1).ElmCoup,1,dct,ZNARAD
IS.L3.2(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L3.2(1).ElmCoup,1,dct,ZNARAD
IS.L4.2(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L4.2(1).ElmCoup,1,dct,ZNARAD
CB1.2(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\CB1.2(1).ElmCoup,0,dct,ZNARAD
IS.L1.3(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L1.3(1).ElmCoup,0,dct,ZNARAD
CBS2(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\CBS2(1).ElmCoup,1,cbk,ZNARAD
IS.L2.3(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L2.3(1).ElmCoup,0,dct,ZNARAD
IS.L3.3(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L3.3(1).ElmCoup,0,dct,ZNARAD
IS.L4.3(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L4.3(1).ElmCoup,0,dct,ZNARAD
IS.2.1(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.2.1(1).ElmCoup,0,dct,ZNARAD
IS.R1.2(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R1.2(1).ElmCoup,1,dct,ZNARAD
IS.R2.2(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R2.2(1).ElmCoup,1,dct,ZNARAD
IS.R3.2(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R3.2(1).ElmCoup,1,dct,ZNARAD
IS.R4.2(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R4.2(1).ElmCoup,1,dct,ZNARAD
IS2.2(3),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS2.2(3).ElmCoup,0,dct,ZNARAD
IS.R1.3(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R1.3(1).ElmCoup,0,dct,ZNARAD
IS.R2.3(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R2.3(1).ElmCoup,0,dct,ZNARAD
IS.R3.3(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R3.3(1).ElmCoup,0,dct,ZNARAD
IS.R4.3(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R4.3(1).ElmCoup,0,dct,ZNARAD
CB.R4(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\CB.R4(1).ElmCoup,1,cbk,ZNARAD
CB1(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\CB1(1).ElmCoup,0,cbk,ZNARAD
IS.L1.1(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L1.1(1).ElmCoup,1,dct,ZNARAD
IS.L2.1(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L2.1(1).ElmCoup,1,dct,ZNARAD
IS.L3.1(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L3.1(1).ElmCoup,1,dct,ZNARAD
IS.L4.1(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L4.1(1).ElmCoup,1,dct,ZNARAD
IS.R1.1(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R1.1(1).ElmCoup,1,dct,ZNARAD
IS.R2.1(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R2.1(1).ElmCoup,1,dct,ZNARAD
IS.R3.1(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R3.1(1).ElmCoup,1,dct,ZNARAD
IS.R4.1(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R4.1(1).ElmCoup,1,dct,ZNARAD
ZNARAE_ZNAV2E-L1-Q1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\ZNARAE_ZNAV2E-L1-Q1.ElmCoup,1,cbk,ZNARAD
ZNARAE_ZXNAVE-L1-Q1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\ZNARAE_ZXNAVE-L1-Q1.ElmCoup,1,cbk,ZNARAD
ZNARAE_ZZSANE-L2-Q1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\ZNARAE_ZZSANE-L2-Q1.ElmCoup,1,cbk,ZNARAD
WNARAE_WNARAD-T2-Q1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\WNARAE_WNARAD-T2-Q1.ElmCoup,1,cbk,ZNARAD
WNARAE_WNARAD-T1-Q1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\WNARAE_WNARAD-T1-Q1.ElmCoup,1,cbk,ZNARAD
ZNARAE_ZXNA1E-L1-Q1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\ZNARAE_ZXNA1E-L1-Q1.ElmCoup,1,cbk,ZNARAD
ZNARAE_ZXNA2E-L2-Q1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\ZNARAE_ZXNA2E-L2-Q1.ElmCoup,1,cbk,ZNARAD
IS.L4.1(2),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L4.1(2).ElmCoup,1,dct,ZNARAD
ZNARAE_ZZSANE-L1-Q1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\ZNARAE_ZZSANE-L1-Q1.ElmCoup,1,cbk,ZNARAD
IS.L4.2(2),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L4.2(2).ElmCoup,1,dct,ZNARAD
IS.L4.3(2),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L4.3(2).ElmCoup,0,dct,ZNARAD
IS.R4.1(2),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R4.1(2).ElmCoup,1,dct,ZNARAD
ZNARAE_ZLPLAE-L1-Q1,0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\ZNARAE_ZLPLAE-L1-Q1.ElmCoup,1,cbk,ZNARAD
IS.R4.2(2),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R4.2(2).ElmCoup,1,dct,ZNARAD
IS.R4.3(2),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.R4.3(2).ElmCoup,0,dct,ZNARAD
IS.L4.2(3),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L4.2(3).ElmCoup,1,dct,ZNARAD
IS.L4.3(3),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L4.3(3).ElmCoup,0,dct,ZNARAD
WNARAE_WNARAD-T2-Q1(1),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\WNARAE_WNARAD-T2-Q1(1).ElmCoup,1,cbk,ZNARAD
IS.L4.1(3),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L4.1(3).ElmCoup,1,dct,ZNARAD
IS.L4.3(5),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L4.3(5).ElmCoup,0,dct,ZNARAD
IS.L4.2(5),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L4.2(5).ElmCoup,1,dct,ZNARAD
IS.L4.1(5),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\IS.L4.1(5).ElmCoup,1,dct,ZNARAD
WNARAE_WNARAD-T2-Q1(3),0,CIBAO NORTE,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\El Naranjo.ElmSite\ZNARAD.ElmSubstat\WNARAE_WNARAD-T2-Q1(3).ElmCoup,1,cbk,ZNARAD
CB.L1,0,ESTE CERCANO,ESTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\TER QUISQUEYA2.ElmSubstat\CB.L1.ElmCoup,1,cbk,TER QUISQUEYA2
CB.L2,0,ESTE CERCANO,ESTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\TER QUISQUEYA2.ElmSubstat\CB.L2.ElmCoup,1,cbk,TER QUISQUEYA2
CB.L3,0,ESTE CERCANO,ESTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\TER QUISQUEYA2.ElmSubstat\CB.L3.ElmCoup,1,cbk,TER QUISQUEYA2
CB.L4,0,ESTE CERCANO,ESTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\TER QUISQUEYA2.ElmSubstat\CB.L4.ElmCoup,1,cbk,TER QUISQUEYA2
CB.R1,0,ESTE CERCANO,ESTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\TER QUISQUEYA2.ElmSubstat\CB.R1.ElmCoup,1,cbk,TER QUISQUEYA2
CB.R2,0,ESTE CERCANO,ESTE,Expansión 345 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\TER QUISQUEYA2.ElmSubstat\CB.R2.ElmCoup,1,cbk,TER QUISQUEYA2
