nombre,fuera_servicio,zona,area,red,ruta,barra_con,subest_con,barra_con_id,tipo,num_paralelos,P_desp_MW,Q_desp_Mvar,U_consigna_pu,modo_control,P_max_MW,P_min_MW,Q_max_Mvar,Q_min_Mvar,S_nom_MVA,U_nom_kV,cos_phi,xd_pu,xq_pu,xl_pu,rstr_pu,xd_t_pu,xd_st_pu,xq_st_pu,Td0_s,Td0_st_s,Tq0_st_s,H_s,turbo
Rincón,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Rincón.ElmSite\Rincón.ElmSym,Terminal Rincón,Rincón,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Rincón.ElmSite\Terminal Rincón.ElmTerm,Rincón,1,8.920000076293945,5.3520684242248535,1.0,constv,10.104000091552734,0.0,1.0,-1.0,12.625,12.5,0.800000011920929,0.9300000071525574,1.0,0.0,0.004000000189989805,0.30000001192092896,0.25,0.335999995470047,0.4650000035762787,0.03840000182390213,0.0238095261156559,3.3224411010742188,0
Rosa Julia De La Cruz,1,CIBAO NORESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Nagua/Rosa Julia de la Cruz.ElmSite\Rosa Julia De La Cruz.ElmSym,Terminal Rosa Julia De La Cruz,Nagua/Rosa Julia de la Cruz,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Nagua/Rosa Julia de la Cruz.ElmSite\Terminal Rosa Julia De La Cruz.ElmTerm,Rosa Julia De La Cruz,1,1.000000013351432e-10,3.2868412852549156e-11,1.0,constq,0.8999999761581421,0.0,1.0,-1.0,1.0,4.159999847412109,0.8999999761581421,1.5,1.0,0.1,0.019999999552965164,0.30000001192092896,0.20000000298023224,0.20000000298023224,5.0,0.07500000298023224,0.04000000283122063,1.2000000476837158,0
El Salto,1,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Constanza/El Salto.ElmSite\El Salto.ElmSym,Terminal El Salto,Constanza/El Salto,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Constanza/El Salto.ElmSite\Terminal El Salto.ElmTerm,El Salto,1,1.000000013351432e-10,4.843220963168804e-11,1.0,constq,0.7200000286102295,0.0,1.0,-1.0,0.800000011920929,12.5,0.8999999761581421,1.5,1.0,0.0,0.019999999552965164,0.30000001192092896,0.20000000298023224,0.20000000298023224,5.0,0.07500000298023224,0.037688449025154114,1.7999999523162842,0
La Vega Grupo 1,1,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Diésel La Vega.ElmSite\La Vega Grupo 1.ElmSym,R2,ZLVEGK,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Diésel La Vega.ElmSite\ZLVEGK.ElmSubstat\R2.ElmTerm,La Vega Grupo 1,3,1.000000013351432e-10,0.0,1.0,constq,18.42799949645996,0.0,1.0,-1.0,23.03499984741211,13.800000190734863,0.800000011920929,1.6299999952316284,0.8799999952316284,0.15,0.003000000026077032,0.3799999952316284,0.25999999046325684,0.30000001192092896,5.619210243225098,0.03800000995397568,0.14899998903274536,1.4341734647750854,0
La Vega Grupo 2,1,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Diésel La Vega.ElmSite\La Vega Grupo 2.ElmSym,L2,ZLVEGK,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Diésel La Vega.ElmSite\ZLVEGK.ElmSubstat\L2.ElmTerm,La Vega Grupo 2,2,1.000000013351432e-10,0.0,1.0,constv,18.42799949645996,0.0,1.0,-1.0,23.03499984741211,13.800000190734863,0.800000011920929,1.6299999952316284,0.8799999952316284,0.15,0.003000000026077032,0.3799999952316284,0.25999999046325684,0.30000001192092896,5.299999237060547,0.03800000250339508,0.15000000596046448,1.4341734647750854,0
Aniana Vargas 1,1,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Bonao PER/Anaiana Vargas.ElmSite\Aniana Vargas 1.ElmSym,Terminal Aniana Vargas,Bonao PER/Anaiana Vargas,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Bonao PER/Anaiana Vargas.ElmSite\Terminal Aniana Vargas.ElmTerm,Aniana Vargas,1,1.000000013351432e-10,3.2868412852549156e-11,1.0,constq,0.299699991941452,0.0,1.0,-1.0,0.3330000042915344,12.5,0.8999999761581421,1.5,1.0,0.0,0.0020000000949949026,0.30000001192092896,0.20000000298023224,0.20000000298023224,5.0,0.07500000298023224,0.037688449025154114,1.600000023841858,0
Aniana Vargas 2,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Bonao PER/Anaiana Vargas.ElmSite\Aniana Vargas 2.ElmSym,Terminal Aniana Vargas,Bonao PER/Anaiana Vargas,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Bonao PER/Anaiana Vargas.ElmSite\Terminal Aniana Vargas.ElmTerm,Aniana Vargas,1,0.20000000298023224,0.0657368153333664,1.0,constq,0.299699991941452,0.0,1.0,-1.0,0.3330000042915344,12.5,0.8999999761581421,1.5,1.0,0.0,0.0020000000949949026,0.30000001192092896,0.20000000298023224,0.20000000298023224,5.0,0.07500000298023224,0.037688449025154114,1.600000023841858,0
Jimenoa,1,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Jimenoa.ElmSite\Jimenoa.ElmSym,Terminal Jimenoa,Jimenoa,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Jimenoa.ElmSite\Terminal Jimenoa.ElmTerm,Jimenoa,1,1.000000013351432e-10,0.0,1.0,constv,8.819999694824219,0.0,1.0,-1.0,10.5,12.5,0.8399999737739563,1.5,1.0,0.0,0.006000000052154064,0.2800000011920929,0.20000000298023224,0.20000000298023224,5.357142925262451,0.07000000029802322,0.04000000283122063,1.9999998807907104,0
Hatillo 1,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Hatillo.ElmSite\Hatillo 1.ElmSym,Terminal Hatillo 1,Hatillo,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Hatillo.ElmSite\Terminal Hatillo 1.ElmTerm,Hatillo 1,1,7.760000228881836,0.0,1.0,constq,8.100000381469727,0.0,1.0,-1.0,9.600000381469727,12.5,0.800000011920929,1.5,1.0,0.0,0.006000000052154064,0.28999999165534973,0.23999999463558197,0.2800000011920929,0.75,0.049541670829057693,0.03928571194410324,1.3700000047683716,0
Hatillo 2,1,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Hatillo.ElmSite\Hatillo 2.ElmSym,2,ZHAT2K,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Hatillo.ElmSite\ZHAT2K.ElmSubstat\2.ElmTerm,Hatillo 2,1,1.000000013351432e-10,6.00007751816456e-11,1.0,constq,10.399999618530273,0.0,1.0,-1.0,11.664999961853027,13.800000190734863,0.8999999761581421,1.0700000524520874,0.6269999742507935,0.0,0.006000000052154064,0.22300000488758087,0.18000000715255737,0.23199999332427979,3.742600917816162,0.037166666239500046,0.108103446662426,1.3706607818603516,0
Brazo Derecho,1,CIBAO NOROESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Brazo Derecho.ElmSite\Brazo Derecho.ElmSym,Terminal Brazo Derecho,Brazo Derecho,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Brazo Derecho.ElmSite\Terminal Brazo Derecho.ElmTerm,Brazo Derecho,1,1.000000013351432e-10,4.843220963168804e-11,1.0,constv,3.0,0.0,1.0,-1.0,2.9200000762939453,13.800000190734863,0.8999999761581421,1.3819999694824219,1.3459999561309814,0.1,0.019999999552965164,0.29600000381469727,0.19499999284744263,0.2199999988079071,1.353986382484436,0.015179486945271492,0.1223636344075203,1.2000000476837158,0
