nombre,ruta,outserv,iUsage,systype,cpZone,cpArea,cpGrid,cpSubstat,typ_id,Inom,phtech,uknom
138 kV Cruce de Cabral 2 B1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\138 kV Cruce de Cabral 2 B1.ElmTerm,0,0,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,Barra 138 kV,0.0,0,138.0
138 kV Cruce de Cabral 2 B2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\138 kV Cruce de Cabral 2 B2.ElmTerm,0,0,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,Barra 138 kV,0.0,0,138.0
1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\1.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\2.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
3,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\3.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
4,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\4.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
T0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T0.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
T1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T1.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
T2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T2.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
T3,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T3.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
T4,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T4.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
T5,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T5.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
T6,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T6.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
T7,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T7.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
T8,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T8.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
T9,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T9.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
T9(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T9(1).ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
T8(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T8(1).ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
5,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\5.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
T9(2),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T9(2).ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
T8(2),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T8(2).ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
6,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\6.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
T9(3),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T9(3).ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
T8(3),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T8(3).ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
7,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\7.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
T9(4),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T9(4).ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
T8(4),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T8(4).ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
8,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\8.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
2(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\2(1).ElmTerm,0,2,0,,,SUR 138 kV,ZCCA2E,,0.0,0,69.0
T2.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T2.1.ElmTerm,0,2,0,,,SUR 138 kV,ZCCA2E,,0.0,0,69.0
T2.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T2.2.ElmTerm,0,2,0,,,SUR 138 kV,ZCCA2E,,0.0,0,69.0
1(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\1(1).ElmTerm,0,2,0,,,SUR 138 kV,ZCCA2E,,0.0,0,69.0
3(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\3(1).ElmTerm,0,2,0,,,SUR 138 kV,ZCCA2E,,0.0,0,69.0
T3.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T3.1.ElmTerm,0,2,0,,,SUR 138 kV,ZCCA2E,,0.0,0,69.0
T3.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T3.2.ElmTerm,0,2,0,,,SUR 138 kV,ZCCA2E,,0.0,0,69.0
4(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\4(1).ElmTerm,0,2,0,,,SUR 138 kV,ZCCA2E,,0.0,0,69.0
T4.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T4.1.ElmTerm,0,2,0,,,SUR 138 kV,ZCCA2E,,0.0,0,69.0
T4.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T4.2.ElmTerm,0,2,0,,,SUR 138 kV,ZCCA2E,,0.0,0,69.0
T1.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T1.1.ElmTerm,0,2,0,,,SUR 138 kV,ZCCA2E,,0.0,0,69.0
T1.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T1.2.ElmTerm,0,2,0,,,SUR 138 kV,ZCCA2E,,0.0,0,69.0
T4(3),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T4(3).ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
T5(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\T5(1).ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
9(3),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2E.ElmSubstat\9(3).ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2E,,0.0,0,138.0
69 kV Cruce de Cabral 2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2F.ElmSubstat\69 kV Cruce de Cabral 2.ElmTerm,0,0,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2F,Barra 69 kV,0.0,0,69.0
1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2F.ElmSubstat\1.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2F,,0.0,0,69.0
2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2F.ElmSubstat\2.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2F,,0.0,0,69.0
3,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2F.ElmSubstat\3.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2F,,0.0,0,69.0
4,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2F.ElmSubstat\4.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2F,,0.0,0,69.0
T1.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2F.ElmSubstat\T1.1.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2F,,0.0,0,69.0
T1.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2F.ElmSubstat\T1.2.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2F,,0.0,0,69.0
T2.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2F.ElmSubstat\T2.1.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2F,,0.0,0,69.0
T2.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2F.ElmSubstat\T2.2.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2F,,0.0,0,69.0
T3.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2F.ElmSubstat\T3.1.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2F,,0.0,0,69.0
T3.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2F.ElmSubstat\T3.2.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2F,,0.0,0,69.0
T4.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2F.ElmSubstat\T4.1.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2F,,0.0,0,69.0
T4.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Cruce de Cabral 2.ElmSite\ZCCA2F.ElmSubstat\T4.2.ElmTerm,0,2,0,SUR PROFUNDO,SUR,SUR 138 kV,ZCCA2F,,0.0,0,69.0
138 kV San Juan 2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2E.ElmSubstat\138 kV San Juan 2.ElmTerm,0,0,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2E,Barra 138 kV,0.0,0,138.0
1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2E.ElmSubstat\1.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2E,,0.0,0,138.0
2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2E.ElmSubstat\2.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2E,,0.0,0,138.0
3,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2E.ElmSubstat\3.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2E,,0.0,0,138.0
4,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2E.ElmSubstat\4.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2E,,0.0,0,138.0
T1.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2E.ElmSubstat\T1.1.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2E,,0.0,0,138.0
T1.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2E.ElmSubstat\T1.2.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2E,,0.0,0,138.0
T2.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2E.ElmSubstat\T2.1.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2E,,0.0,0,138.0
T2.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2E.ElmSubstat\T2.2.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2E,,0.0,0,138.0
T3.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2E.ElmSubstat\T3.1.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2E,,0.0,0,138.0
T3.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2E.ElmSubstat\T3.2.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2E,,0.0,0,138.0
T4.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2E.ElmSubstat\T4.1.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2E,,0.0,0,138.0
T4.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2E.ElmSubstat\T4.2.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2E,,0.0,0,138.0
69 kV San Juan 2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2F.ElmSubstat\69 kV San Juan 2.ElmTerm,0,0,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2F,Barra 69 kV,0.0,0,69.0
1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2F.ElmSubstat\1.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2F,,0.0,0,69.0
2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2F.ElmSubstat\2.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2F,,0.0,0,69.0
3,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2F.ElmSubstat\3.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2F,,0.0,0,69.0
4,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2F.ElmSubstat\4.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2F,,0.0,0,69.0
T1.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2F.ElmSubstat\T1.1.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2F,,0.0,0,69.0
T1.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2F.ElmSubstat\T1.2.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2F,,0.0,0,69.0
T2.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2F.ElmSubstat\T2.1.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2F,,0.0,0,69.0
T2.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2F.ElmSubstat\T2.2.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2F,,0.0,0,69.0
T3.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2F.ElmSubstat\T3.1.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2F,,0.0,0,69.0
T3.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2F.ElmSubstat\T3.2.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2F,,0.0,0,69.0
T4.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2F.ElmSubstat\T4.1.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2F,,0.0,0,69.0
T4.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2F.ElmSubstat\T4.2.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2F,,0.0,0,69.0
5,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2F.ElmSubstat\5.ElmTerm,0,2,0,SUR MEDIO,SUR,SUR 138 kV,ZSJU2F,,0.0,0,69.0
