nombre,ruta,cpZone,cpArea,cpGrid,cpSubstat
Cub_1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE
Cubicle_S0.0.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\T5.2.ElmTerm\Cubicle_S0.0.1.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE
Cubicle_S0.0.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\T5.2.ElmTerm\Cubicle_S0.0.2.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\T5.1.ElmTerm\Cubicle_S0.0.0.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE
Cubicle_S0.0.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\T5.1.ElmTerm\Cubicle_S0.0.1.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\T6.1.ElmTerm\Cubicle_S0.0.0.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE
Cubicle_S0.0.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\T6.1.ElmTerm\Cubicle_S0.0.1.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\6.ElmTerm\Cubicle_S0.0.0.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE
Cub_1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\6.ElmTerm\Cub_1.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE
Cubicle_S0.0.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\T6.2.ElmTerm\Cubicle_S0.0.1.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE
Cubicle_S0.0.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\T6.2.ElmTerm\Cubicle_S0.0.2.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\1.ElmTerm\Cubicle_S0.0.0.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cub_1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\2.ElmTerm\Cubicle_S0.0.0.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cub_1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\3.ElmTerm\Cubicle_S0.0.0.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cub_1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\4.ElmTerm\Cubicle_S0.0.0.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.1.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\138 kV ENADOM.ElmTerm\Cubicle_S0.1.2.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.2.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\138 kV ENADOM.ElmTerm\Cubicle_S0.2.2.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.3.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\138 kV ENADOM.ElmTerm\Cubicle_S0.3.2.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.4.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\138 kV ENADOM.ElmTerm\Cubicle_S0.4.2.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T1.1.ElmTerm\Cubicle_S0.0.0.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.0.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T1.1.ElmTerm\Cubicle_S0.0.1.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.0.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T1.2.ElmTerm\Cubicle_S0.0.1.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.0.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T1.2.ElmTerm\Cubicle_S0.0.2.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T2.1.ElmTerm\Cubicle_S0.0.0.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.0.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T2.1.ElmTerm\Cubicle_S0.0.1.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.0.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T2.2.ElmTerm\Cubicle_S0.0.1.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.0.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T2.2.ElmTerm\Cubicle_S0.0.2.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T3.1.ElmTerm\Cubicle_S0.0.0.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.0.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T3.1.ElmTerm\Cubicle_S0.0.1.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.0.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T3.2.ElmTerm\Cubicle_S0.0.1.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.0.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T3.2.ElmTerm\Cubicle_S0.0.2.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T4.1.ElmTerm\Cubicle_S0.0.0.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.0.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T4.1.ElmTerm\Cubicle_S0.0.1.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.0.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T4.2.ElmTerm\Cubicle_S0.0.1.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cubicle_S0.0.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T4.2.ElmTerm\Cubicle_S0.0.2.StaCubic,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE
Cub_1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\Terminal BESS AES Andrés.ElmTerm\Cub_1.StaCubic,,,CENTRAL 138 kV,
Cub_2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\Terminal BESS AES Andrés.ElmTerm\Cub_2.StaCubic,,,CENTRAL 138 kV,
WMETAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\138 kV METALDOM.ElmTerm\WMETAE.StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMETAE
WMETAE(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\138 kV METALDOM.ElmTerm\WMETAE(1).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMETAE
WBMETAE(4),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\WMETAE(5).ElmTerm\WBMETAE(4).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMETAE
WBMETAE(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\WMETAE(5).ElmTerm\WBMETAE(1).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMETAE
WBMETAE(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\WMETAE(2).ElmTerm\WBMETAE(1).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMETAE
WBMETAE(2),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\WMETAE(2).ElmTerm\WBMETAE(2).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMETAE
WBMETAE(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\WMETAE(4).ElmTerm\WBMETAE(1).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMETAE
WBMETAE(3),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\WMETAE(4).ElmTerm\WBMETAE(3).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMETAE
WBMETAE(2),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\WMETAE(3).ElmTerm\WBMETAE(2).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMETAE
WBMETAE(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\WMETAE(3).ElmTerm\WBMETAE(1).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMETAE
WBMETAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\WMETAE(1).ElmTerm\WBMETAE.StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMETAE
WBMETAE(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\WMETAE(1).ElmTerm\WBMETAE(1).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMETAE
WBMETAE(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\WMETAE(6).ElmTerm\WBMETAE(1).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMETAE
WBMETAE(5),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\WMETAE(6).ElmTerm\WBMETAE(5).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMETAE
Cub_1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\Terminal METALDOM.ElmTerm\Cub_1.StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,
Cub_2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\Terminal METALDOM.ElmTerm\Cub_2.StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,
Cub_5,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\Terminal METALDOM.ElmTerm\Cub_5.StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,
WBPARA(4),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\WPARAE(2).ElmTerm\WBPARA(4).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
WBPARA(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\WPARAE(2).ElmTerm\WBPARA(1).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
WBPARA(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\WPARAE(5).ElmTerm\WBPARA(1).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
WBPARA(2),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\WPARAE(5).ElmTerm\WBPARA(2).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
WPARAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\138 kV Paraíso.ElmTerm\WPARAE.StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
WPARAE(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\138 kV Paraíso.ElmTerm\WPARAE(1).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
WPARAE(2),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\138 kV Paraíso.ElmTerm\WPARAE(2).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
WPARAE(3),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\138 kV Paraíso.ElmTerm\WPARAE(3).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
WBPARA(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\WPARAE(3).ElmTerm\WBPARA(1).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
WBPARA(3),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\WPARAE(3).ElmTerm\WBPARA(3).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
WBPARA(2),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\WPARAE(4).ElmTerm\WBPARA(2).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
WBPARA(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\WPARAE(4).ElmTerm\WBPARA(1).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
WBPARA,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\WPARAE(6).ElmTerm\WBPARA.StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
WBPARA(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\WPARAE(6).ElmTerm\WBPARA(1).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
WBPARA(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\WPARAE(1).ElmTerm\WBPARA(1).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
WBPARA(5),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\WPARAE(1).ElmTerm\WBPARA(5).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
WBPARA(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\1(1).ElmTerm\WBPARA(1).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
WBPARA(3),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\1(1).ElmTerm\WBPARA(3).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
WBPARA(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\1(2).ElmTerm\WBPARA(1).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
WBPARA(2),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\1(2).ElmTerm\WBPARA(2).StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
WBPARA,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\1.ElmTerm\WBPARA.StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
Cub_1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
WBPARA,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\2.ElmTerm\WBPARA.StaCubic,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE
