loc_name,for_name,ruta,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id,Inom
Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLISAE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZLISAE_ZLM11E-L1-7SA522.ElmRelay\Measure.RelMeasure,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLISAE,Measure,5.0
Meas_Delta,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLISAE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZLISAE_ZLM11E-L1-7SA522.ElmRelay\Meas_Delta.RelMeasure,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLISAE,Meas_Delta,5.0
Meas_I0mut,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLISAE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZLISAE_ZLM11E-L1-7SA522.ElmRelay\Meas_I0mut.RelMeasure,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLISAE,Meas_I0mut,5.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 7.ElmSite\Terminal Los Mina 7.ElmTerm\Cub_2.StaCubic\Los Mina 7 Fr Relay.ElmRelay\Measurement.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,,Measurement,0.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 7.ElmSite\Terminal Los Mina 7.ElmTerm\Cub_2.StaCubic\Los Mina 7 UV Relay.ElmRelay\Measurement.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,,Measurement,1.0
Measurement Delta,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 7.ElmSite\Terminal Los Mina 7.ElmTerm\Cub_2.StaCubic\Los Mina 7 UV Relay.ElmRelay\Measurement Delta.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,,Measurement Delta,1.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 7.ElmSite\Terminal Los Mina 7.ElmTerm\Cub_2.StaCubic\Los Mina 7 OV Relay.ElmRelay\Measurement.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,,Measurement,1.0
Measurement Delta,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 7.ElmSite\Terminal Los Mina 7.ElmTerm\Cub_2.StaCubic\Los Mina 7 OV Relay.ElmRelay\Measurement Delta.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,,Measurement Delta,1.0
Measure Ph,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZAAINE_ZAANDE-L1-P140.ElmRelay\Measure Ph.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measure Ph,1.0
Measure Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZAAINE_ZAANDE-L1-P140.ElmRelay\Measure Seq.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measure Seq,1.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZAAINE_ZAANDE-L1-P44x.ElmRelay\Measurement.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measurement,1.0
Measure Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZAAINE_ZAANDE-L1-P44x.ElmRelay\Measure Seq.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measure Seq,1.0
Delta Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZAAINE_ZAANDE-L1-P44x.ElmRelay\Delta Measure.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Delta Measure,1.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SA6.ElmRelay\Measurement.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measurement,1.0
Measurement Delta,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SA6.ElmRelay\Measurement Delta.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measurement Delta,1.0
Measurement Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SA6.ElmRelay\Measurement Seq.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measurement Seq,1.0
Measurement I4,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SA6.ElmRelay\Measurement I4.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measurement I4,1.0
Meas_1,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SD52.ElmRelay\Meas_1.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_1,5.0
Meas_1_2nd-H,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SD52.ElmRelay\Meas_1_2nd-H.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_1_2nd-H,5.0
Meas_2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SD52.ElmRelay\Meas_2.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_2,5.0
Meas_2_2nd-H,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SD52.ElmRelay\Meas_2_2nd-H.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_2_2nd-H,5.0
Diff RMS meas,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SD52.ElmRelay\Diff RMS meas.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Diff RMS meas,5.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Measurement.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measurement,5.0
Meas. Sequence,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas. Sequence.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas. Sequence,5.0
Meas_Delta,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas_Delta.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_Delta,5.0
Meas_I0mut,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas_I0mut.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_I0mut,5.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SA6.ElmRelay\Measurement.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measurement,1.0
Measurement Delta,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SA6.ElmRelay\Measurement Delta.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measurement Delta,1.0
Measurement Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SA6.ElmRelay\Measurement Seq.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measurement Seq,1.0
Measurement I4,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SA6.ElmRelay\Measurement I4.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measurement I4,1.0
Meas_1,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SD52.ElmRelay\Meas_1.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_1,5.0
Meas_1_2nd-H,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SD52.ElmRelay\Meas_1_2nd-H.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_1_2nd-H,5.0
Meas_2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SD52.ElmRelay\Meas_2.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_2,5.0
Meas_2_2nd-H,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SD52.ElmRelay\Meas_2_2nd-H.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_2_2nd-H,5.0
Diff RMS meas,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SD52.ElmRelay\Diff RMS meas.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Diff RMS meas,5.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Measurement.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measurement,5.0
Meas. Sequence,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas. Sequence.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas. Sequence,5.0
Meas_Delta,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas_Delta.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_Delta,5.0
Meas_I0mut,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas_I0mut.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_I0mut,5.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SA6.ElmRelay\Measurement.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measurement,1.0
Measurement Delta,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SA6.ElmRelay\Measurement Delta.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measurement Delta,1.0
Measurement Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SA6.ElmRelay\Measurement Seq.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measurement Seq,1.0
Measurement I4,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SA6.ElmRelay\Measurement I4.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measurement I4,1.0
Meas_1,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SD52.ElmRelay\Meas_1.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_1,5.0
Meas_1_2nd-H,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SD52.ElmRelay\Meas_1_2nd-H.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_1_2nd-H,5.0
Meas_2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SD52.ElmRelay\Meas_2.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_2,5.0
Meas_2_2nd-H,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SD52.ElmRelay\Meas_2_2nd-H.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_2_2nd-H,5.0
Diff RMS meas,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SD52.ElmRelay\Diff RMS meas.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Diff RMS meas,5.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Measurement.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measurement,5.0
Meas. Sequence,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas. Sequence.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas. Sequence,5.0
Meas_Delta,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas_Delta.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_Delta,5.0
Meas_I0mut,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas_I0mut.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_I0mut,5.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZAAINE_ZCLUIE-L1-7SA6.ElmRelay\Measurement.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measurement,1.0
Measurement Delta,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZAAINE_ZCLUIE-L1-7SA6.ElmRelay\Measurement Delta.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measurement Delta,1.0
Measurement Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZAAINE_ZCLUIE-L1-7SA6.ElmRelay\Measurement Seq.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measurement Seq,1.0
Measurement I4,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZAAINE_ZCLUIE-L1-7SA6.ElmRelay\Measurement I4.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measurement I4,1.0
Meas_1,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZAAINE_ZCLUIE-L1-7SD52.ElmRelay\Meas_1.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_1,5.0
Meas_1_2nd-H,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZAAINE_ZCLUIE-L1-7SD52.ElmRelay\Meas_1_2nd-H.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_1_2nd-H,5.0
Meas_2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZAAINE_ZCLUIE-L1-7SD52.ElmRelay\Meas_2.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_2,5.0
Meas_2_2nd-H,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZAAINE_ZCLUIE-L1-7SD52.ElmRelay\Meas_2_2nd-H.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas_2_2nd-H,5.0
Diff RMS meas,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZAAINE_ZCLUIE-L1-7SD52.ElmRelay\Diff RMS meas.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Diff RMS meas,5.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZAAINE_ZCLUIE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Measurement.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Measurement,5.0
Meas. Sequence,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZAAINE_ZCLUIE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas. Sequence.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZIAANE,Meas. Sequence,5.0
