branch_id,branch_base_id,branch_parallel_index,from_bus,to_bus,circuit_id,branch_type,r_pu,x_pu,fmax_mw,in_service_base,closure_flag,series_parameter_status,thermal_limit_status,closure_flag_is_binary,operational_status,closure_semantics_hint,pypsa_v1_component,pypsa_v1_include,tap_ratio_hint,pypsa_v1_mapping_reason,from_bus_in_buses,to_bus_in_buses,source_sheet,source_row_number
WCTP1D__WCTP2D__L1,WCTP1D__WCTP2D__L1,1,WCTP1D,WCTP2D,L1,line,0.0,0.0001,1625.8194,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,821
WCTP1D__WJSAUD__L1,WCTP1D__WJSAUD__L1,1,WCTP1D,WJSAUD,L1,line,0.0010373,0.01273274,1625.8194,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,817
WCTP2D__WJSAUD__L2,WCTP2D__WJSAUD__L2,1,WCTP2D,WJSAUD,L2,line,0.0010373,0.01273274,1625.8194,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,818
WCUMAE__WCUMBE__L1,WCUMAE__WCUMBE__L1,1,WCUMAE,WCUMBE,L1,line,0.0,0.001,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,706
WCUMAE__WXCU1K__T1,WCUMAE__WXCU1K__T1,1,WCUMAE,WXCU1K,T1,transformer,0.00592,0.19222,65.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,707
WCUMBE__WLROME__L1,WCUMBE__WLROME__L1,1,WCUMBE,WLROME,L1,line,0.005569999999999999,0.02273,158.28462,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,705
WCUMBE__WXCU2K__T1,WCUMBE__WXCU2K__T1,1,WCUMBE,WXCU2K,T1,transformer,0.00592,0.19222,65.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,708
WCZFSF__WXIPRF__L1,WCZFSF__WXIPRF__L1,1,WCZFSF,WXIPRF,L1,line,0.010699249999999999,0.01664846,79.23612829385343,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,481
WDAJAF__WYAMAF__L1,WDAJAF__WYAMAF__L1,1,WDAJAF,WYAMAF,L1,line,0.069391,0.283069,79.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,165
WDJAOE__WDJAOF__T1,WDJAOE__WDJAOF__T1,1,WDJAOE,WDJAOF,T1,transformer,0.00333333,0.07866274,150.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,62
WDJAOF__WXTDAF__L1,WDJAOF__WXTDAF__L1,1,WDJAOF,WXTDAF,L1,line,0.00027,0.00129,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,775
WDPEDF__WXMVAF__L1,WDPEDF__WXMVAF__L1,1,WDPEDF,WXMVAF,L1,line,0.01622,0.02926,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,435
WDRODK__WDRODF__T1,WDRODK__WDRODF__T1,1,WDRODK,WDRODF,T1,transformer,0.1,1.997498,5.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,617
WDRODM__WDRODK__T1,WDRODM__WDRODK__T1,1,WDRODM,WDRODK,T1,transformer,0.00829,0.8285699,7.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,616
WDUVEF__WLDAMF__L1,WDUVEF__WLDAMF__L1,1,WDUVEF,WLDAMF,L1,line,0.02607038,0.04020528,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,530
WDUVEF__WXJINF__L1,WDUVEF__WXJINF__L1,1,WDUVEF,WXJINF,L1,line,0.000645,0.000995,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,531
WEABAF__WXNAGF__L1,WEABAF__WXNAGF__L1,1,WEABAF,WXNAGF,L1,line,0.05713,0.21183,79.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,316
WEBRIE__WVDU1E__L1,WEBRIE__WVDU1E__L1,1,WEBRIE,WVDU1E,L1,line,0.00556318,0.02192831,136.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,74
WEMA2E__WEM21K__T1,WEMA2E__WEM21K__T1,1,WEMA2E,WEM21K,T1,transformer,0.00333333,0.09480809,150.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,125
WEMA2E__WTIM2E__L1,WEMA2E__WTIM2E__L1,1,WEMA2E,WTIM2E,L1,line,6.841e-05,0.00038712,316.56924,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,126
WEMA3F__WTMBBF__L1,WEMA3F__WTMBBF__L1,1,WEMA3F,WTMBBF,L1,line,0.00043199,0.00205374,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,129
WEMB3F__WTIM2F__L1,WEMB3F__WTIM2F__L1,1,WEMB3F,WTIM2F,L1,line,0.00022216,0.00105621,170.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,131
WEMBAE__WLPRAE__L1,WEMBAE__WLPRAE__L1,1,WEMBAE,WLPRAE,L1,line,0.0021,0.0082,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,98
WEMBAE__WMATBE__L1,WEMBAE__WMATBE__L1,1,WEMBAE,WMATBE,L1,line,0.00140818,0.00537871,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,99
WENE4E__WXEV4K__T1,WENE4E__WXEV4K__T1,1,WENE4E,WXEV4K,T1,transformer,0.00178960959,0.07358905805602263,165.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,769
WESM3F__WEMA3F__L1,WESM3F__WEMA3F__L1,1,WESM3F,WEMA3F,L1,line,0.0,1e-05,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,128
WESM3F__WEMB3F__L1,WESM3F__WEMB3F__L1,1,WESM3F,WEMB3F,L1,line,0.0,1e-05,170.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,130
WESM3K__WESM3F__T1,WESM3K__WESM3F__T1,1,WESM3K,WESM3F,T1,transformer,0.0055187162670979,0.0910900000491846,191.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,127
WESOCE__WHMA2E__L1,WESOCE__WHMA2E__L1,1,WESOCE,WHMA2E,L1,line,0.01835034,0.07859621,158.28462,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,771
WESOCE__WPSESK__T1,WESOCE__WPSESK__T1,1,WESOCE,WPSESK,T1,transformer,0.00625,0.1585431,80.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,772
WESP1E__WNAV2E__L1,WESP1E__WNAV2E__L1,1,WESP1E,WNAV2E,L1,line,0.00415462,0.02358102,316.9445131754137,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,830
WESP1E__WNAV2E__L2,WESP1E__WNAV2E__L2,1,WESP1E,WNAV2E,L2,line,0.00415462,0.02358102,316.9445131754137,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,831
WESP1E__WXPS1K__T1,WESP1E__WXPS1K__T1,1,WESP1E,WXPS1K,T1,transformer,0.00666667,0.141443,75.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,832
WFALCE__WFALCK__T1,WFALCE__WFALCK__T1,1,WFALCE,WFALCK,T1,transformer,0.00376505,0.1226422,133.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,360
WFALCF__WFALCK__T1,WFALCF__WFALCK__T1,1,WFALCF,WFALCK,T1,transformer,0.01687458,0.4969574,80.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,361
WFALCK__WFALCM__T1,WFALCK__WFALCM__T1,1,WFALCK,WFALCM,T1,transformer,0.00694444,0.04389856,172.8,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,362
WFNEGF__WXQCOF__L1,WFNEGF__WXQCOF__L1,1,WFNEGF,WXQCOF,L1,line,0.04386883,0.0762295,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,589
WFOCHF__WACIBF__L1,WFOCHF__WACIBF__L1,1,WFOCHF,WACIBF,L1,line,0.003919,0.014529,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,490
WGIRAE__WPIZAE__L1,WGIRAE__WPIZAE__L1,1,WGIRAE,WPIZAE,L1,line,0.0026693,0.01515055,316.9445131754137,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,648
WGIRAE__WPIZAE__L2,WGIRAE__WPIZAE__L2,1,WGIRAE,WPIZAE,L2,line,0.0026693,0.01515055,316.9445131754137,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,649
WGIRAE__WSANTE__L1,WGIRAE__WSANTE__L1,1,WGIRAE,WSANTE,L1,line,0.00236023,0.01339635,316.9445131754137,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,645
WGIRAK__WGIRAE__T1,WGIRAK__WGIRAE__T1,1,WGIRAK,WGIRAE,T1,transformer,0.01333334,0.282886,150.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,644
WGNLLE__WACLAE__L1,WGNLLE__WACLAE__L1,1,WGNLLE,WACLAE,L1,line,0.01607111,0.06555941,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,828
WGNLLE__WGNLLK__T1,WGNLLE__WGNLLK__T1,1,WGNLLE,WGNLLK,T1,transformer,0.00793651,0.1815727,63.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,829
WGPALF__WTPA1K__T1,WGPALF__WTPA1K__T1,1,WGPALF,WTPA1K,T1,transformer,0.002975207,0.061503833,150.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,109
WGPLAF__WXGPLF__L1,WGPLAF__WXGPLF__L1,1,WGPLAF,WXGPLF,L1,line,0.02283,0.0497,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,246
WGRCHF__WXINVF__L1,WGRCHF__WXINVF__L1,1,WGRCHF,WXINVF,L1,line,0.016262,0.025079,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,50
WGU1AD__WGU1BD__L1,WGU1AD__WGU1BD__L1,1,WGU1AD,WGU1BD,L1,line,0.0,0.0001,3252.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,813
WGUA2F__WXGU2F__L1,WGUA2F__WXGU2F__L1,1,WGUA2F,WXGU2F,L1,line,0.00063681,0.002361,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,576
WGUAYE__WGNLLE__L1,WGUAYE__WGNLLE__L1,1,WGUAYE,WGNLLE,L1,line,0.00458738,0.01871346,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,827
WGUAYE__WPFMSK__T1,WGUAYE__WPFMSK__T1,1,WGUAYE,WPFMSK,T1,transformer,0.01,0.179722,50.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,403
WGUAYF__WRPELF__L1,WGUAYF__WRPELF__L1,1,WGUAYF,WRPELF,L1,line,0.0742,0.0747,34.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,737
WGUERD__WGUERE__T1,WGUERD__WGUERE__T1,1,WGUERD,WGUERE,T1,transformer,5.866e-05,0.02999994,450.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,804
WGUERD__WGUERE__T2,WGUERD__WGUERE__T2,1,WGUERD,WGUERE,T2,transformer,5.866e-05,0.02999994,450.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,805
WGUERE__WCLUIE__L1,WGUERE__WCLUIE__L1,1,WGUERE,WCLUIE,L1,line,0.00845741,0.04800242,317.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,269
WGUERE__WSPM2E__L1,WGUERE__WSPM2E__L1,1,WGUERE,WSPM2E,L1,line,0.01663254,0.09440396,317.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,268
WGUERF__WXMPAF__L1,WGUERF__WXMPAF__L1,1,WGUERF,WXMPAF,L1,line,0.02105257,0.07704951,79.14231,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,82
WGVEGF__WZFVEF__L1,WGVEGF__WZFVEF__L1,1,WGVEGF,WZFVEF,L1,line,0.00183598,0.00671943,71.7069,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,383
WHAIBF__WXOFAF__L1,WHAIBF__WXOFAF__L1,1,WHAIBF,WXOFAF,L1,line,0.006104,0.024458,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,141
WHAINE__WHAINF__T1,WHAINE__WHAINF__T1,1,WHAINE,WHAINF,T1,transformer,0.00098,0.1057097,126.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,227
WHAINE__WTHAGK__T1,WHAINE__WTHAGK__T1,1,WHAINE,WTHAGK,T1,transformer,0.0013,0.05330002,150.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,228
WHAINF__WHAIBF__L1,WHAINF__WHAIBF__L1,1,WHAINF,WHAIBF,L1,line,0.0,0.0001,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,4
WHAINF__ZXOJIF__L1,WHAINF__ZXOJIF__L1,1,WHAINF,ZXOJIF,L1,line,0.00226193,0.00827834,79.14231,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,139
WHATIF__WHAT2K__T1,WHATIF__WHAT2K__T1,1,WHATIF,WHAT2K,T1,transformer,0.07959183,1.208095,14.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,448
WHATIF__WHATIK__T1,WHATIF__WHATIK__T1,1,WHATIF,WHATIK,T1,transformer,0.03920954,0.7711796,10.7,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,447
WHENUF__WXALDF__L1,WHENUF__WXALDF__L1,1,WHENUF,WXALDF,L1,line,0.000372,0.001362,79.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,11
WHENUF__WXHE1F__L1,WHENUF__WXHE1F__L1,1,WHENUF,WXHE1F,L1,line,0.00012385,0.00046053,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,12
WHERRE__WHENUF__T1,WHERRE__WHENUF__T1,1,WHERRE,WHENUF,T1,transformer,0.00255,0.1556934,70.0,1,1.1000000000000001,series_parameter_present,positive_thermal_limit,False,closure_fractional_or_unknown,tap_ratio_like,transformer,True,1.1000000000000001,transformer_with_tap_ratio,True,True,e_datred,202
WHERRE__WLPRAE__L1,WHERRE__WLPRAE__L1,1,WHERRE,WLPRAE,L1,line,0.00379941,0.01549903,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,201
WHGMOE__WSPM2E__L1,WHGMOE__WSPM2E__L1,1,WHGMOE,WSPM2E,L1,line,0.0,0.00015,164.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,733
WHGUEE__WESEIE__L1,WHGUEE__WESEIE__L1,1,WHGUEE,WESEIE,L1,line,0.02437923,0.1045759,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,760
WHMA2E__WESEIE__L1,WHMA2E__WESEIE__L1,1,WHMA2E,WESEIE,L1,line,0.01758861,0.07544722,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,773
WHMA2E__WHMA2F__T1,WHMA2E__WHMA2F__T1,1,WHMA2E,WHMA2F,T1,transformer,0.00625,0.1248436,80.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,774
WHMA2F__WSMARF__L1,WHMA2F__WSMARF__L1,1,WHMA2F,WSMARF,L1,line,0.0954448,0.341199,79.14231,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,727
WHMAYF__WHMA2F__L1,WHMAYF__WHMA2F__L1,1,WHMAYF,WHMA2F,L1,line,0.00219694,0.00785369,79.14231,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,726
WHNS1E__WBCHIE__L1,WHNS1E__WBCHIE__L1,1,WHNS1E,WBCHIE,L1,line,0.00994293,0.05643469,317.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,75
WHNS1E__WDJAOE__L1,WHNS1E__WDJAOE__L1,1,WHNS1E,WDJAOE,L1,line,0.00458128,0.01868854,158.47225658770685,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,61
WHNS1E__WEBRIE__L1,WHNS1E__WEBRIE__L1,1,WHNS1E,WEBRIE,L1,line,0.00939641,0.03610938,136.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,73
WHNS1E__WGUERE__L1,WHNS1E__WGUERE__L1,1,WHNS1E,WGUERE,L1,line,0.00286357,0.01625319,316.56924,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,76
WHNS1E__WGUERE__L2,WHNS1E__WGUERE__L2,1,WHNS1E,WGUERE,L2,line,0.00286357,0.01625319,317.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,77
