load_id,load_id_source,time_block_group,time_block_id,time_block_order,hour_block_start_label,snapshot_id,p_set_mw,source_sheet,aggregation_row_count,load_id_raw_examples,bus_resolution_method_examples
WLMINF,resolved_bus_id,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,9.178776749,PDemanda,1,ZLMINF-D1,unique_bus_in_demanda_smc
WLMINF,resolved_bus_id,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,9.327746819,PDemanda,1,ZLMINF-D1,unique_bus_in_demanda_smc
WLMINF,resolved_bus_id,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,9.552613045,PDemanda,1,ZLMINF-D1,unique_bus_in_demanda_smc
WLMINF,resolved_bus_id,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,10.60714111,PDemanda,1,ZLMINF-D1,unique_bus_in_demanda_smc
WLMINF,resolved_bus_id,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,10.8747565,PDemanda,1,ZLMINF-D1,unique_bus_in_demanda_smc
WLMINF,resolved_bus_id,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,11.07696394,PDemanda,1,ZLMINF-D1,unique_bus_in_demanda_smc
WLMINF,resolved_bus_id,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,10.93939682,PDemanda,1,ZLMINF-D1,unique_bus_in_demanda_smc
WLMINF,resolved_bus_id,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,11.25829713,PDemanda,1,ZLMINF-D1,unique_bus_in_demanda_smc
WLMINF,resolved_bus_id,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,11.60441856,PDemanda,1,ZLMINF-D1,unique_bus_in_demanda_smc
WLMINF,resolved_bus_id,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,11.85268463,PDemanda,1,ZLMINF-D1,unique_bus_in_demanda_smc
WLMINF,resolved_bus_id,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,12.27080128,PDemanda,1,ZLMINF-D1,unique_bus_in_demanda_smc
WLMINF,resolved_bus_id,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,12.52730002,PDemanda,1,ZLMINF-D1,unique_bus_in_demanda_smc
WLMINF,resolved_bus_id,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,12.96064999,PDemanda,1,ZLMINF-D1,unique_bus_in_demanda_smc
WLMINF,resolved_bus_id,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,12.98598741,PDemanda,1,ZLMINF-D1,unique_bus_in_demanda_smc
WLMINF,resolved_bus_id,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,13.36384878,PDemanda,1,ZLMINF-D1,unique_bus_in_demanda_smc
WLMINF,resolved_bus_id,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,13.09375533,PDemanda,1,ZLMINF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,0.633013087,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,0.648282582,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,0.65206257,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,0.650814193,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,0.657571239,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,0.655183705,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,0.635633211,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,0.620738357,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,0.6254794,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,0.624501867,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,0.625180681,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,0.611023833,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,0.600516084,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,0.619109051,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,0.640050033,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,0.651708001,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,0.633860661,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,0.674957843,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,0.643225191,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,0.61617931,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,0.624150964,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,0.609323553,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,0.63787903,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPARF,resolved_bus_id,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,0.642194032,PDemanda,1,WLPARF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,19.691138956664034,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,19.065190688118403,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,18.687557013504367,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,18.09924193937819,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,17.5687860012016,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,17.36110383207221,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,16.30220265098159,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,15.46368318429217,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,15.897207915595565,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,15.119529847382559,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,14.60267276088919,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,14.641635843646643,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,12.5108784621738,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,13.688023593214618,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,15.339743843404271,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,17.117898597138446,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,18.243517307043657,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,19.89501498408877,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,19.64016353943915,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,21.383169293444464,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,22.1593939085523,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,21.93361346621566,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,21.606868745633896,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPENF,resolved_bus_id,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,20.98251117763729,PDemanda,1,ZLPENF-D1,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,71.989346865,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,68.927463552,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,65.153643727,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,62.903804230000006,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,61.286161283,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,60.812238394999994,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,63.341616985,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,68.627922937,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,75.581651003,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,81.923066393,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,82.556334765,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,81.47707067799999,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,83.002589365,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,82.374425446,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,82.931667396,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,84.94449521700001,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,85.97184195999999,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,84.81808118000001,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,79.177424909,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,77.493472041,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,77.445210436,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,78.634693354,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,78.92940911,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLPRAE,resolved_bus_id,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,76.182124467,PDemanda,4,ZLPRAE-D2|ZLPRAE-D1|ZLPRAE-D3,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,31.960511606,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,30.601794171,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,29.760293005,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,28.543670799,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,27.842255502000004,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,27.141460142,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,26.241172909,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,25.836025099,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,26.898937433,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,25.171260991,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,25.736486227,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,26.397819826,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,27.081853517,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,28.053580752,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,28.883491741,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,32.605529158,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,33.449158014999995,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,33.760439678,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,34.765663583000006,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,35.377112028,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,35.511704754,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,34.850814757,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,34.253078435,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLROME,resolved_bus_id,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,33.274094422999994,PDemanda,3,ZLROME-D1|WLROME-D2,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,39.346034087,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,38.137631903,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,36.563636663,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,34.878762205,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,33.767998275,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,32.224321017,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,29.909532191000004,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,28.433314985000003,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,29.586761492,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,30.729152035,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,31.361406041000002,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,32.424534638,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,33.45428928,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,34.761173502,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,35.595016315,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,36.063685801999995,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,37.058023672,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,36.683445888,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,37.683292483,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,39.013673357,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,40.05598902,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,40.425866002,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,40.999948909,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLRPUF,resolved_bus_id,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,40.97501612,PDemanda,3,ZLRMAF-D1|ZLRMAF-D2|ZLRMAF-D3,unique_bus_in_demanda_smc
WLUPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,6.709270646972435,PDemanda,1,ZLUPEF-D1,unique_bus_in_demanda_smc
WLUPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,6.407259910962335,PDemanda,1,ZLUPEF-D1,unique_bus_in_demanda_smc
WLUPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,6.167794304590982,PDemanda,1,ZLUPEF-D1,unique_bus_in_demanda_smc
WLUPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,6.010396349727786,PDemanda,1,ZLUPEF-D1,unique_bus_in_demanda_smc
WLUPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,5.75744765696675,PDemanda,1,ZLUPEF-D1,unique_bus_in_demanda_smc
WLUPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,5.678818252888506,PDemanda,1,ZLUPEF-D1,unique_bus_in_demanda_smc
WLUPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,5.051638282120892,PDemanda,1,ZLUPEF-D1,unique_bus_in_demanda_smc
WLUPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,4.676202503136762,PDemanda,1,ZLUPEF-D1,unique_bus_in_demanda_smc
WLUPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,4.927674890080016,PDemanda,1,ZLUPEF-D1,unique_bus_in_demanda_smc
WLUPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,5.037259670654299,PDemanda,1,ZLUPEF-D1,unique_bus_in_demanda_smc
WLUPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,5.036254804674024,PDemanda,1,ZLUPEF-D1,unique_bus_in_demanda_smc
WLUPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,5.151018189787688,PDemanda,1,ZLUPEF-D1,unique_bus_in_demanda_smc
WLUPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,5.008570437597111,PDemanda,1,ZLUPEF-D1,unique_bus_in_demanda_smc
WLUPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,5.258044703322396,PDemanda,1,ZLUPEF-D1,unique_bus_in_demanda_smc
