load_id_raw,load_id_canonical_heuristic,resolved_bus_id,bus_resolution_method,source_row_number,time_block_group,time_block_id,time_block_order,hour_block_start_label,snapshot_id,p_set_mw,source_sheet
ZMAIMF-D1,WMAIMF,WMAIMF,unique_bus_in_demanda_smc,202,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,12.075841237598,PDemanda
ZMAIMF-D1,WMAIMF,WMAIMF,unique_bus_in_demanda_smc,202,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,12.502385288676088,PDemanda
ZMAIMF-D1,WMAIMF,WMAIMF,unique_bus_in_demanda_smc,202,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,12.571335945763288,PDemanda
ZMAIMF-D1,WMAIMF,WMAIMF,unique_bus_in_demanda_smc,202,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,12.437725786521039,PDemanda
ZMAIMF-D1,WMAIMF,WMAIMF,unique_bus_in_demanda_smc,202,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,12.602189265317577,PDemanda
ZMAIMF-D1,WMAIMF,WMAIMF,unique_bus_in_demanda_smc,202,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,12.62047610476947,PDemanda
ZMAIMF-D1,WMAIMF,WMAIMF,unique_bus_in_demanda_smc,202,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,12.38260297555171,PDemanda
ZMAIMF-D1,WMAIMF,WMAIMF,unique_bus_in_demanda_smc,202,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,12.939560852895347,PDemanda
ZMAIMF-D1,WMAIMF,WMAIMF,unique_bus_in_demanda_smc,202,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,13.395690896594617,PDemanda
ZMAIMF-D1,WMAIMF,WMAIMF,unique_bus_in_demanda_smc,202,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,13.443043251851737,PDemanda
ZMAIMF-D1,WMAIMF,WMAIMF,unique_bus_in_demanda_smc,202,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,13.496061871818704,PDemanda
ZMAIMF-D1,WMAIMF,WMAIMF,unique_bus_in_demanda_smc,202,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,12.9771885338456,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,6.3,PDemanda
ZCORMF-D1,WCORMF,WCORMF,unique_bus_in_demanda_smc,203,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,6.3,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,0.617109874,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,0.603962058,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,0.593136516,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,0.599410163,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,0.595049308,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,0.574674338,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,0.615218094,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,0.61696403,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,0.650567396,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,0.639106431,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,0.679051547,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,0.680890161,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,0.654688756,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,0.653834727,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,0.685199982,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,0.677833183,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,0.667964284,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,0.650890147,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,0.638241425,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,0.647907331,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,0.6563396,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,0.632820229,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,0.634006668,PDemanda
ZIDALF-D1,WIDALF,WIDALF,unique_bus_in_demanda_smc,204,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,0.615976761,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,6.570732239,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,6.533748322,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,6.38298822,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,6.148880981,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,6.098375519,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,6.017581604,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,5.332409088,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,5.746350739,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,6.433835297,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,6.481903564,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,6.411794739,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,6.290723938,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,6.264979004,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,6.308657227,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,6.3651315,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,6.451536896,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,6.226285126,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,6.13223114,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,5.832959534,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,5.901539276,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,6.594540619,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,6.624263245,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,6.427208893,PDemanda
ZZDRIF-D1,WZDRIF,WZFDRF,unique_bus_in_demanda_smc,205,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,6.586216675,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,3.4592096931205996,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,3.3184324939411445,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,3.180930631793698,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,3.048988889473353,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,2.959835823646139,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,2.8822194597279442,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,2.6863917858348785,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,2.6238671620930236,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,2.873131325818806,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,2.962996914724806,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,3.0819351303570524,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,3.299137293756058,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,3.3101391128757416,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,3.529201014141838,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,3.4741580161957626,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,3.6625614977570744,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,3.7012079708268932,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,3.7153325867108613,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,3.5250228764134053,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,3.6789702636208936,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,3.8432979793201656,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,3.834497358851992,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,3.836616401297501,PDemanda
ZBONAF-D1,WBONAF,WBONAF,unique_bus_in_demanda_smc,206,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,3.695422686379481,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,7.882609381282522,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,7.6956960492990065,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,7.384443600604693,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,7.17508031683974,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,7.021578546203984,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,6.752951684088702,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,5.89716258632895,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,5.6966198151626735,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,5.903455370190959,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,5.4564579178703925,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,5.262390818452621,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,4.449100612071178,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,4.7897806423012455,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,4.984932528049065,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,6.037298882774673,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,7.206951344546763,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,7.510940650914214,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,7.495136558436014,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,7.632121489841733,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,8.246464447724566,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,8.622929844297614,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,8.384885511111142,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,8.382393500882886,PDemanda
ZRNUEF-D1,WRNUEF,WRNUEF,unique_bus_in_demanda_smc,207,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,8.132256987540748,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,5.508850394857429,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,5.151220514091343,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,4.871055973433672,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,4.6797770717302445,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,4.596140379406103,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,4.439806746098337,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,4.059758440255728,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,3.9367097900727446,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,4.369978639619957,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,4.45897376143175,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,4.522509098556704,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,4.547274139295848,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,4.703301198361708,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,4.6886484580121675,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,5.335219666594003,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,5.562869271470189,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,5.796943150456304,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,5.896756470422199,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,5.474254360413848,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,6.150185417922065,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,6.331901017338992,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,6.337465813068485,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,6.1873629486447745,PDemanda
ZFANTF-D1,WFANTF,WFANTF,unique_bus_in_demanda_smc,208,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,5.89922149689548,PDemanda
ZCENOF-D1,WCENOF,WCENOF,unique_bus_in_demanda_smc,209,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,9.170522659351347,PDemanda
ZCENOF-D1,WCENOF,WCENOF,unique_bus_in_demanda_smc,209,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,8.908456001706249,PDemanda
ZCENOF-D1,WCENOF,WCENOF,unique_bus_in_demanda_smc,209,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,8.655017003648137,PDemanda
ZCENOF-D1,WCENOF,WCENOF,unique_bus_in_demanda_smc,209,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,8.393594686614636,PDemanda
ZCENOF-D1,WCENOF,WCENOF,unique_bus_in_demanda_smc,209,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,8.155154513224485,PDemanda
ZCENOF-D1,WCENOF,WCENOF,unique_bus_in_demanda_smc,209,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,7.916839630500343,PDemanda
ZCENOF-D1,WCENOF,WCENOF,unique_bus_in_demanda_smc,209,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,7.199359108674109,PDemanda
ZCENOF-D1,WCENOF,WCENOF,unique_bus_in_demanda_smc,209,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,6.809920474513192,PDemanda
ZCENOF-D1,WCENOF,WCENOF,unique_bus_in_demanda_smc,209,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,7.0433271902365915,PDemanda
ZCENOF-D1,WCENOF,WCENOF,unique_bus_in_demanda_smc,209,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,7.101199148382397,PDemanda
ZCENOF-D1,WCENOF,WCENOF,unique_bus_in_demanda_smc,209,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,7.095011673762368,PDemanda
ZCENOF-D1,WCENOF,WCENOF,unique_bus_in_demanda_smc,209,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,7.337734447970477,PDemanda
ZCENOF-D1,WCENOF,WCENOF,unique_bus_in_demanda_smc,209,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,7.191101461579196,PDemanda
