loc_name,for_name,outserv,zona,area,red,ruta,typ_id,barra_i,barra_i_for,barra_i_kV,barra_i_id,barra_j,barra_j_for,barra_j_kV,barra_j_id,long_km,num_paralelas,I_nom_kA,R1_ohm,X1_ohm,R0_ohm,X0_ohm,B1_uS,B0_uS,G1_uS
230 kV Bonao 3 – Quisqueya 2_b,ZQU21D_ZXPV3D-L1,0,ESTE CERCANO,ESTE,Expansión 345 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\230 kV Bonao 3 – Quisqueya 2_b.ElmLne,,7,,230.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm,Tap 3 PVDC,WXPV3D,230.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Tap 3 PVDC.ElmTerm,110.73999786376953,1,1.2000000476837158,6.284281253814697,52.84444046020508,43.599143981933594,143.95977783203125,387.950439453125,237.04400634765625,-9.220957364905556e-15
230 kV PVDC – Quisqueya 1_b,ZQU11D_ZXPV2D-L1,0,ESTE CERCANO,ESTE,Expansión 345 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\230 kV PVDC – Quisqueya 1_b.ElmLne,,4,,230.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 1.ElmSubstat\4.ElmTerm,Tap 2 PVDC,WXPV2D,230.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Tap 2 PVDC.ElmTerm,110.73999786376953,1,1.2000000476837158,6.284281253814697,52.84444046020508,43.599143981933594,143.95977783203125,387.950439453125,237.04400634765625,4.610478682452778e-15
230 kV PVDC – Quisqueya 1_a,ZPVDBD_ZXPV2D-L1,0,CIBAO SUR,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\230 kV PVDC – Quisqueya 1_a.ElmLne,,R1,,230.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\PVDC.ElmSite\ZPVDCD.ElmSubstat\R1.ElmTerm,Tap 2 PVDC,WXPV2D,230.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Tap 2 PVDC.ElmTerm,3.809999942779541,1,1.2000000476837158,0.21621015667915344,1.8181084394454956,1.5000247955322266,4.95292329788208,13.347400665283203,8.155478477478027,1.5862311887848398e-16
230 kV Bonao 3 – PVDC_b,ZPVDCD_ZXPV1D-L1,0,CIBAO SUR,NORTE,Expansión 345 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\230 kV Bonao 3 – PVDC_b.ElmLne,,Tap 1 PVDC,WXPV1D,230.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Tap 1 PVDC.ElmTerm,L1,,230.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\PVDC.ElmSite\ZPVDCD.ElmSubstat\L1.ElmTerm,3.809999942779541,1,1.2000000476837158,0.21621015667915344,1.8181084394454956,1.5000247955322266,4.95292329788208,13.347400665283203,8.155478477478027,-3.1724623775696795e-16
345 kV Bonao 3 – Guerra_a,ZXNA1D_ZXPB1E-L1_c,0,SUR CERCANO,SUR,Expansión 345 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\345 kV Bonao 3 – Guerra_a.ElmLne,,Tap 4 Julio Sauri,WXJS4D,345.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Tap 4 Julio Sauri.ElmTerm,R2,,345.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Bonao 3.ElmSite\ZBON3D.ElmSubstat\R2.ElmTerm,43.97999954223633,1,1.9889999628067017,5.190803527832031,23.6943302154541,18.57823371887207,57.6009635925293,135.9375762939453,89.38985443115234,1.2206902028698654e-15
345 kV Guerra – Julio Sauri_b,ZXJS2D_ZXJS4E-L1,0,SANTO DOMINGO,SUR,Expansión 345 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\345 kV Guerra – Julio Sauri_b.ElmLne,,Tap 1 Guerra,WXGUED,345.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Tap 1 Guerra.ElmTerm,D8,,345.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\D8.ElmTerm,11.760000228881836,1,1.9889999628067017,1.3879910707473755,6.335728168487549,4.967713356018066,15.402167320251465,36.34893035888672,23.902334213256836,3.2640557559254313e-16
345 kV Julio Sauri – Punta Catalina L1,ZPCA1D_ZJSA1D-L1,0,SUR CERCANO,SUR,Expansión 345 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\345 kV Julio Sauri – Punta Catalina L1.ElmLne,,3,,345.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Punta Catalina.ElmSite\ZPCATD.ElmSubstat\3.ElmTerm,D1,,345.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\D1.ElmTerm,44.93000030517578,1,2.7239999771118164,1.2327253818511963,15.131564140319824,15.987042427062988,48.66032409667969,222.52000427246094,126.00247955322266,1.1223521976166592e-14
345 kV Bonao 3 – Guerra_b,ZBON3D_ZGUERD-L1,0,SUR CERCANO,SUR,Expansión 345 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\345 kV Bonao 3 – Guerra_b.ElmLne,,Tap 4 Julio Sauri,WXJS4D,345.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Tap 4 Julio Sauri.ElmTerm,5,,345.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Guerra.ElmSite\ZGUERD.ElmSubstat\5.ElmTerm,42.0,1,1.9889999628067017,4.95711088180542,22.627599716186523,17.741832733154297,55.00774002075195,129.81761169433594,85.365478515625,1.1657341758564144e-15
345 kV Guerra – Julio Sauri_a,ZGUERD_ZJSAUD-L1,0,SANTO DOMINGO,CENTRAL,Expansión 345 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\345 kV Guerra – Julio Sauri_a.ElmLne,,Tap 1 Guerra,WXGUED,345.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Tap 1 Guerra.ElmTerm,1,,345.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Guerra.ElmSite\ZGUERD.ElmSubstat\1.ElmTerm,42.0,1,1.9889999628067017,4.95711088180542,22.627599716186523,17.741832733154297,55.00774002075195,129.81761169433594,85.365478515625,0.0
138 kV SPM – SPM 2_b,ZSPM2E_ZXLO3E-L1,0,ESTE CERCANO,ESTE,ESTE 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\138 kV SPM – SPM 2_b.ElmLne,,Tap 3 Los Orígenes,WXLO3E,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 3 Los Orígenes.ElmTerm,L7,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\L7.ElmTerm,4.809999942779541,1,0.5680000185966492,0.5595365762710571,2.2825348377227783,2.0737853050231934,7.212465763092041,16.943222045898438,9.882915496826172,7.342737507938805e-16
138 kV Los Orígenes – SPM 2_b,ZSPM2E_ZXLO2E-L1,0,ESTE CERCANO,ESTE,ESTE 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\138 kV Los Orígenes – SPM 2_b.ElmLne,,Tap 2 Los Orígenes,WXLO2E,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 2 Los Orígenes.ElmTerm,L6,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\L6.ElmTerm,4.809999942779541,1,0.5680000185966492,0.5595365762710571,2.2825348377227783,2.0737853050231934,7.212465763092041,16.943222045898438,9.882915496826172,-6.675215856149415e-17
138 kV Cotoperí – La Romana,ZCOTOP_ZLROME-L1,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\138 kV Cotoperí – La Romana.ElmLne,T.ACERO S1/1C/138/1xF - 559.5 AAAC,1,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Cotoperí.ElmSite\ZCOTOP.ElmSubstat\1.ElmTerm,1,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROME.ElmSubstat\1.ElmTerm,15.5,1,0.6629999876022339,1.7977290153503418,7.711448669433594,6.557554244995117,22.650550842285156,51.605323791503906,28.3564395904541,-6.453171330633722e-16
138 kV Coastal – SPM_b,ZSPMBE_ZXCO1E-L1,0,ESTE CERCANO,ESTE,ESTE 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\138 kV Coastal – SPM_b.ElmLne,,R1,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R1.ElmTerm,Tap 1 138 kV Coastal,WXCO1E,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 138 kV Coastal.ElmTerm,10.300000190734863,1,0.6629999876022339,1.1981761455535889,4.88775634765625,4.440746307373047,15.444573402404785,36.28174591064453,21.163000106811523,-1.4294121706746686e-16
138 kV Cumayasa – SPM_b,ZSPMBE_ZXCO2E-L1,0,ESTE CERCANO,ESTE,ESTE 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\138 kV Cumayasa – SPM_b.ElmLne,,R2,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm,Tap 2 138 kV Coastal,WXCO2E,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 2 138 kV Coastal.ElmTerm,10.300000190734863,1,0.6629999876022339,1.1981761455535889,4.88775634765625,4.440746307373047,15.444573402404785,36.28174591064453,21.163000106811523,1.5723534009770253e-15
138 kV CEMEX – SPM 2,ZCEMEE_ZSPM2E-L1,0,ESTE CERCANO,ESTE,ESTE 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\138 kV CEMEX – SPM 2.ElmLne,T.ACERO S1(2)/1C/138/2xF/559 AAAC,WCEMEE(2),,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\CEMEX.ElmSite\ZCEMEE.ElmSubstat\WCEMEE(2).ElmTerm,L5,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\L5.ElmTerm,1.6979999542236328,1,1.3259999752044678,0.09920186549425125,0.561347246170044,0.6337536573410034,2.301684617996216,8.536069869995117,3.5676028728485107,9.425793224957695e-17
138 kV Juan Dolio – SPM 2_a,ZJDOLE_ZXJD3E-L1,0,ESTE CERCANO,ESTE,ESTE 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\138 kV Juan Dolio – SPM 2_a.ElmLne,,Tap 3 Juan Dolio,WXJD3E,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 3 Juan Dolio.ElmTerm,2,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZJDOLE.ElmSubstat\2.ElmTerm,5.288000106811523,1,1.3259999752044678,0.3080923557281494,1.7486884593963623,1.8904056549072266,7.239927768707275,26.601259231567383,13.289602279663086,-1.4677148682006101e-15
138 kV Juan Dolio – SPM 2_b,ZSPM2E_ZXJD3E-L1,0,ESTE CERCANO,ESTE,ESTE 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\138 kV Juan Dolio – SPM 2_b.ElmLne,,Tap 3 Juan Dolio,WXJD3E,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 3 Juan Dolio.ElmTerm,R2,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\R2.ElmTerm,7.199999809265137,1,1.3259999752044678,0.41949033737182617,2.380967617034912,2.5739259719848633,9.85769271850586,36.21956253051758,18.09476661682129,0.0
138 kV CIP La Luisa – SPM 2_b,ZSPM2E_ZXCL3E-L1,0,ESTE CERCANO,ESTE,ESTE 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\138 kV CIP La Luisa – SPM 2_b.ElmLne,,R7,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\R7.ElmTerm,Tap 3 CIP La Luisa,WXCL3E,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 3 CIP La Luisa.ElmTerm,30.364999771118164,1,1.3259999752044678,1.7691422700881958,10.041399955749512,10.855175018310547,41.573448181152344,152.7509765625,76.31217193603516,-8.42798036627913e-15
138 kV El Seibo – Higüey,ZESEIE_ZHIGUE-L1,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\138 kV El Seibo – Higüey.ElmLne,T.ACERO S1/1C/138/1xF - 559.5 AAAC,1,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm,2,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\2.ElmTerm,40.029998779296875,1,0.6629999876022339,4.64277982711792,19.915437698364258,16.93541145324707,58.49687194824219,133.27490234375,73.2327880859375,-1.6665834870184613e-15
138 kV SPM – SPM 2_a,ZXLO3E_ZSPMBE-L1,0,ESTE CERCANO,ESTE,ESTE 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\138 kV SPM – SPM 2_a.ElmLne,,Tap 3 Los Orígenes,WXLO3E,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 3 Los Orígenes.ElmTerm,R3,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R3.ElmTerm,0.5699999928474426,1,0.6629999876022339,0.06630682945251465,0.2704874873161316,0.24575002491474152,0.8546996712684631,2.007824659347534,1.1711562871932983,8.701372929029885e-17
138 kV Los Orígenes – SPM 2_a,ZLORIE_ZXLO2E-L1,0,ESTE CERCANO,ESTE,ESTE 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\138 kV Los Orígenes – SPM 2_a.ElmLne,,Tap 2 Los Orígenes,WXLO2E,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 2 Los Orígenes.ElmTerm,1,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Los Orígenes.ElmSite\ZLORIE.ElmSubstat\1.ElmTerm,0.3400000035762787,1,0.6629999876022339,0.039551444351673126,0.16134342551231384,0.14658772945404053,0.5098208785057068,1.1976498365402222,0.6985844373703003,-4.718447904287752e-18
138 kV Los Orígenes – SPM_b,ZSPMAE_ZXLO1E-L1,0,ESTE CERCANO,ESTE,ESTE 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\138 kV Los Orígenes – SPM_b.ElmLne,,L2,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\L2.ElmTerm,Tap 1 Los Orígenes,WXLO1E,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm,0.5699999928474426,1,0.6629999876022339,0.06630682945251465,0.2704874873161316,0.24575002491474152,0.8546996712684631,2.007824659347534,1.1711562871932983,-7.910338951192567e-18
138 kV Los Orígenes – SPM_a,ZLORIE_ZXLO1E-L1,0,ESTE CERCANO,ESTE,ESTE 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\138 kV Los Orígenes – SPM_a.ElmLne,,Tap 1 Los Orígenes,WXLO1E,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm,2,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Los Orígenes.ElmSite\ZLORIE.ElmSubstat\2.ElmTerm,0.3400000035762787,1,0.6629999876022339,0.039551444351673126,0.16134342551231384,0.14658772945404053,0.5098208785057068,1.1976498365402222,0.6985844373703003,5.1902926533574966e-17
138 kV CIP La Luisa – SPM 2_a,ZCLUIE_ZXCL3E-L1,0,ESTE CERCANO,ESTE,ESTE 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\138 kV CIP La Luisa – SPM 2_a.ElmLne,,Tap 3 CIP La Luisa,WXCL3E,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 3 CIP La Luisa.ElmTerm,E2,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm,1.5579999685287476,1,1.3259999752044678,0.09079226106405258,0.5152032971382141,0.5579070448875427,2.13228702545166,7.84214973449707,3.973799705505371,-2.1621593298695805e-16
138 kV Derivación Sultana del Este,ZSESTE_ZXSP2E-L1,0,ESTE CERCANO,ESTE,ESTE 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\138 kV Derivación Sultana del Este.ElmLne,T.ACERO S1/1C/138/2xF - 559.5 AAAC,5,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Sultana del Este.ElmSite\ZSESTE.ElmSubstat\5.ElmTerm,Tap 138 kV Sultana del Este,WXSESE,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 138 kV Sultana del Este.ElmTerm,0.9449999928474426,1,1.3259999752044678,0.05488324910402298,0.33412039279937744,0.3450790345668793,1.244923710823059,4.387603282928467,2.046239137649536,1.3114509213686866e-16
138 kV San Pedro Bio-Energy – SPM 2_b,ZSPM2E_ZXSP1E-L1,0,ESTE CERCANO,ESTE,ESTE 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\138 kV San Pedro Bio-Energy – SPM 2_b.ElmLne,T.ACERO S1/1C/138/2xF - 559.5 AAAC,Tap 1 San Pedro Bio-Energy,WXSP1E,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 San Pedro Bio-Energy.ElmTerm,R1,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\R1.ElmTerm,3.9000000953674316,1,1.3259999752044678,0.22650231420993805,1.3789095878601074,1.4241358041763306,5.137780666351318,18.10757064819336,8.44479751586914,5.412337245047638e-16
138kV SP Bio-Energy – SPM_a,ZSPBEE_ZXSP2E-L1,0,ESTE CERCANO,ESTE,ESTE 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\138kV SP Bio-Energy – SPM_a.ElmLne,,3,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\3.ElmTerm,Tap 2 San Pedro Bio-Energy,WXSP2E,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 2 San Pedro Bio-Energy.ElmTerm,0.38999998569488525,1,1.3259999752044678,0.02271176129579544,0.13350848853588104,0.13384301960468292,0.5306388139724731,1.8893394470214844,0.9381067156791687,-2.1649348186097164e-17
138kV SP Bio-Energy – SPM_b,ZXSP2E_ZXSESE-L1,0,ESTE CERCANO,ESTE,ESTE 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\138kV SP Bio-Energy – SPM_b.ElmLne,T.ACERO S1/1C/138/2xF - 559.5 AAAC,Tap 138 kV Sultana del Este,WXSESE,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 138 kV Sultana del Este.ElmTerm,Tap 2 San Pedro Bio-Energy,WXSP2E,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 2 San Pedro Bio-Energy.ElmTerm,1.9249999523162842,1,1.3259999752044678,0.1117992103099823,0.6806156039237976,0.7029387950897217,2.5359556674957275,8.937710762023926,4.168264865875244,2.671474153004283e-16
