generator_id,generator_name,snapshot_id,snapshot_order,snapshot_label_modom,time_block_group,available_mw,static_pmax_mw,available_pu,source_sheet
G3Q1SPGN,QUISQUEYA 1 SAN PEDRO GN,h_19,19,19,canonical_hours_24h,68.0,68.0,1.0,Reporte de Disponibilidad
G3Q1SPGN,QUISQUEYA 1 SAN PEDRO GN,h_20,20,20,canonical_hours_24h,68.0,68.0,1.0,Reporte de Disponibilidad
G3Q1SPGN,QUISQUEYA 1 SAN PEDRO GN,h_21,21,21,canonical_hours_24h,68.0,68.0,1.0,Reporte de Disponibilidad
G3Q1SPGN,QUISQUEYA 1 SAN PEDRO GN,h_22,22,22,canonical_hours_24h,68.0,68.0,1.0,Reporte de Disponibilidad
G3Q1SPGN,QUISQUEYA 1 SAN PEDRO GN,h_23,23,23,canonical_hours_24h,68.0,68.0,1.0,Reporte de Disponibilidad
G3Q1SPGN,QUISQUEYA 1 SAN PEDRO GN,h_24,24,24,canonical_hours_24h,68.0,68.0,1.0,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_01,1,1,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_02,2,2,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_03,3,3,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_04,4,4,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_05,5,5,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_06,6,6,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_07,7,7,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_08,8,8,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_09,9,9,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_10,10,10,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_11,11,11,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_12,12,12,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_13,13,13,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_14,14,14,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_15,15,15,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_16,16,16,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_17,17,17,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_18,18,18,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_19,19,19,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_20,20,20,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_21,21,21,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_22,22,22,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_23,23,23,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QCABRE,QUILVIO CABRERA,h_24,24,24,canonical_hours_24h,6.6,8.25,0.7999999999999999,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_01,1,1,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_02,2,2,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_03,3,3,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_04,4,4,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_05,5,5,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_06,6,6,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_07,7,7,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_08,8,8,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_09,9,9,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_10,10,10,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_11,11,11,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_12,12,12,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_13,13,13,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_14,14,14,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_15,15,15,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_16,16,16,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_17,17,17,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_18,18,18,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_19,19,19,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_20,20,20,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_21,21,21,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_22,22,22,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_23,23,23,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1FO,QUISQUEYA 1,h_24,24,24,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_01,1,1,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_02,2,2,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_03,3,3,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_04,4,4,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_05,5,5,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_06,6,6,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_07,7,7,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_08,8,8,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_09,9,9,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_10,10,10,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_11,11,11,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_12,12,12,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_13,13,13,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_14,14,14,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_15,15,15,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_16,16,16,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_17,17,17,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_18,18,18,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_19,19,19,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_20,20,20,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_21,21,21,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_22,22,22,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_23,23,23,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI1GN,QUISQUEYA 1 GN,h_24,24,24,canonical_hours_24h,133.0,133.0,1.0,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_01,1,1,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_02,2,2,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_03,3,3,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_04,4,4,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_05,5,5,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_06,6,6,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_07,7,7,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_08,8,8,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_09,9,9,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_10,10,10,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_11,11,11,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_12,12,12,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_13,13,13,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_14,14,14,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_15,15,15,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_16,16,16,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_17,17,17,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_18,18,18,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_19,19,19,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_20,20,20,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_21,21,21,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_22,22,22,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_23,23,23,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2FO,QUISQUEYA 2 FO,h_24,24,24,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_01,1,1,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_02,2,2,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_03,3,3,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_04,4,4,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_05,5,5,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_06,6,6,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_07,7,7,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_08,8,8,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_09,9,9,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_10,10,10,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_11,11,11,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_12,12,12,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_13,13,13,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_14,14,14,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_15,15,15,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_16,16,16,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_17,17,17,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_18,18,18,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_19,19,19,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_20,20,20,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_21,21,21,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_22,22,22,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_23,23,23,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3QUI2GN,QUISQUEYA 2 GN,h_24,24,24,canonical_hours_24h,198.0,198.0,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_01,1,1,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_02,2,2,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_03,3,3,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_04,4,4,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_05,5,5,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_06,6,6,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_07,7,7,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_08,8,8,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_09,9,9,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_10,10,10,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_11,11,11,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_12,12,12,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_13,13,13,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_14,14,14,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_15,15,15,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_16,16,16,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_17,17,17,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_18,18,18,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_19,19,19,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_20,20,20,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_21,21,21,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_22,22,22,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_23,23,23,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN1,RIO BLANCO 1,h_24,24,24,canonical_hours_24h,12.5,12.5,1.0,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_01,1,1,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_02,2,2,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_03,3,3,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_04,4,4,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_05,5,5,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_06,6,6,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_07,7,7,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_08,8,8,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_09,9,9,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_10,10,10,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_11,11,11,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_12,12,12,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_13,13,13,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_14,14,14,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_15,15,15,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_16,16,16,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_17,17,17,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_18,18,18,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_19,19,19,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_20,20,20,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_21,21,21,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_22,22,22,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_23,23,23,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RBLAN2,RIO BLANCO 2,h_24,24,24,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RINCON,RINCON,h_01,1,1,canonical_hours_24h,0.0,9.8,0.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_02,2,2,canonical_hours_24h,0.0,9.8,0.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_03,3,3,canonical_hours_24h,0.0,9.8,0.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_04,4,4,canonical_hours_24h,0.0,9.8,0.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_05,5,5,canonical_hours_24h,0.0,9.8,0.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_06,6,6,canonical_hours_24h,0.0,9.8,0.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_07,7,7,canonical_hours_24h,9.8,9.8,1.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_08,8,8,canonical_hours_24h,9.8,9.8,1.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_09,9,9,canonical_hours_24h,9.8,9.8,1.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_10,10,10,canonical_hours_24h,9.8,9.8,1.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_11,11,11,canonical_hours_24h,9.8,9.8,1.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_12,12,12,canonical_hours_24h,0.0,9.8,0.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_13,13,13,canonical_hours_24h,0.0,9.8,0.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_14,14,14,canonical_hours_24h,0.0,9.8,0.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_15,15,15,canonical_hours_24h,0.0,9.8,0.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_16,16,16,canonical_hours_24h,0.0,9.8,0.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_17,17,17,canonical_hours_24h,0.0,9.8,0.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_18,18,18,canonical_hours_24h,0.0,9.8,0.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_19,19,19,canonical_hours_24h,9.8,9.8,1.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_20,20,20,canonical_hours_24h,9.8,9.8,1.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_21,21,21,canonical_hours_24h,9.8,9.8,1.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_22,22,22,canonical_hours_24h,9.8,9.8,1.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_23,23,23,canonical_hours_24h,9.8,9.8,1.0,Reporte de Disponibilidad
G3RINCON,RINCON,h_24,24,24,canonical_hours_24h,0.0,9.8,0.0,Reporte de Disponibilidad
G3RJCRUZ,ROSA JULIA DE LA CRUZ,h_01,1,1,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RJCRUZ,ROSA JULIA DE LA CRUZ,h_02,2,2,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RJCRUZ,ROSA JULIA DE LA CRUZ,h_03,3,3,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RJCRUZ,ROSA JULIA DE LA CRUZ,h_04,4,4,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RJCRUZ,ROSA JULIA DE LA CRUZ,h_05,5,5,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RJCRUZ,ROSA JULIA DE LA CRUZ,h_06,6,6,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RJCRUZ,ROSA JULIA DE LA CRUZ,h_07,7,7,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RJCRUZ,ROSA JULIA DE LA CRUZ,h_08,8,8,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RJCRUZ,ROSA JULIA DE LA CRUZ,h_09,9,9,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RJCRUZ,ROSA JULIA DE LA CRUZ,h_10,10,10,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RJCRUZ,ROSA JULIA DE LA CRUZ,h_11,11,11,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RJCRUZ,ROSA JULIA DE LA CRUZ,h_12,12,12,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RJCRUZ,ROSA JULIA DE LA CRUZ,h_13,13,13,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RJCRUZ,ROSA JULIA DE LA CRUZ,h_14,14,14,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RJCRUZ,ROSA JULIA DE LA CRUZ,h_15,15,15,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RJCRUZ,ROSA JULIA DE LA CRUZ,h_16,16,16,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RJCRUZ,ROSA JULIA DE LA CRUZ,h_17,17,17,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RJCRUZ,ROSA JULIA DE LA CRUZ,h_18,18,18,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RJCRUZ,ROSA JULIA DE LA CRUZ,h_19,19,19,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RJCRUZ,ROSA JULIA DE LA CRUZ,h_20,20,20,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3RJCRUZ,ROSA JULIA DE LA CRUZ,h_21,21,21,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
