generator_id,generator_name,snapshot_id,snapshot_order,snapshot_label_modom,time_block_group,forecast_mw,static_pmax_mw,forecast_pu,source_sheet
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_09,9,9,canonical_hours_24h,1.3765135,10.3,0.13364208737864075,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_10,10,10,canonical_hours_24h,0.0,10.3,0.0,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_11,11,11,canonical_hours_24h,0.0,10.3,0.0,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_12,12,12,canonical_hours_24h,0.0,10.3,0.0,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_13,13,13,canonical_hours_24h,0.0,10.3,0.0,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_14,14,14,canonical_hours_24h,0.0,10.3,0.0,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_15,15,15,canonical_hours_24h,0.065543,10.3,0.006363398058252427,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_16,16,16,canonical_hours_24h,2.2805235,10.3,0.22141004854368931,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_17,17,17,canonical_hours_24h,5.7447315,10.3,0.5577409223300971,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_18,18,18,canonical_hours_24h,8.510559,10.3,0.82626786407767,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_19,19,19,canonical_hours_24h,8.238876,10.3,0.7998908737864077,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_20,20,20,canonical_hours_24h,5.392197,10.3,0.5235142718446602,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_21,21,21,canonical_hours_24h,1.2625985000000002,10.3,0.1225823786407767,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_22,22,22,canonical_hours_24h,0.0,10.3,0.0,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_23,23,23,canonical_hours_24h,0.0,10.3,0.0,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_24,24,24,canonical_hours_24h,0.0,10.3,0.0,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_01,1,1,canonical_hours_24h,0.0,10.0,0.0,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_02,2,2,canonical_hours_24h,0.0,10.0,0.0,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_03,3,3,canonical_hours_24h,0.0,10.0,0.0,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_04,4,4,canonical_hours_24h,1.0815101235,10.0,0.10815101234999999,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_05,5,5,canonical_hours_24h,3.6985589995000003,10.0,0.36985589995,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_06,6,6,canonical_hours_24h,6.1655859655,10.0,0.61655859655,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_07,7,7,canonical_hours_24h,7.299084842,10.0,0.7299084842,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_08,8,8,canonical_hours_24h,6.136415039,10.0,0.6136415039,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_09,9,9,canonical_hours_24h,3.3068351235,10.0,0.33068351235,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_10,10,10,canonical_hours_24h,0.4324059045,10.0,0.04324059045,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_11,11,11,canonical_hours_24h,0.0,10.0,0.0,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_12,12,12,canonical_hours_24h,0.0,10.0,0.0,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_13,13,13,canonical_hours_24h,0.0,10.0,0.0,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_14,14,14,canonical_hours_24h,0.0,10.0,0.0,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_15,15,15,canonical_hours_24h,0.0,10.0,0.0,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_16,16,16,canonical_hours_24h,1.085677399,10.0,0.10856773989999999,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_17,17,17,canonical_hours_24h,3.598544393,10.0,0.3598544393,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_18,18,18,canonical_hours_24h,5.7946984655,10.0,0.57946984655,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_19,19,19,canonical_hours_24h,6.6531571735,10.0,0.6653157173500001,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_20,20,20,canonical_hours_24h,5.4321455165,10.0,0.54321455165,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_21,21,21,canonical_hours_24h,2.827598466,10.0,0.2827598466,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_22,22,22,canonical_hours_24h,0.3615622245,10.0,0.03615622245,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_23,23,23,canonical_hours_24h,0.0,10.0,0.0,Pronostico Renovable
G3PFMAR1,PARQUE FOTOVOLTAICO MARANATHA FASE I,h_24,24,24,canonical_hours_24h,0.0,10.0,0.0,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_01,1,1,canonical_hours_24h,0.0,43.0,0.0,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_02,2,2,canonical_hours_24h,0.0,43.0,0.0,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_03,3,3,canonical_hours_24h,1.75,43.0,0.040697674418604654,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_04,4,4,canonical_hours_24h,17.8,43.0,0.41395348837209306,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_05,5,5,canonical_hours_24h,36.725,43.0,0.8540697674418605,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_06,6,6,canonical_hours_24h,43.0,43.0,1.0,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_07,7,7,canonical_hours_24h,43.0,43.0,1.0,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_08,8,8,canonical_hours_24h,32.625,43.0,0.7587209302325582,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_09,9,9,canonical_hours_24h,11.5,43.0,0.26744186046511625,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_10,10,10,canonical_hours_24h,0.0,43.0,0.0,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_11,11,11,canonical_hours_24h,0.0,43.0,0.0,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_12,12,12,canonical_hours_24h,0.0,43.0,0.0,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_13,13,13,canonical_hours_24h,0.0,43.0,0.0,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_14,14,14,canonical_hours_24h,0.0,43.0,0.0,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_15,15,15,canonical_hours_24h,0.0,43.0,0.0,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_16,16,16,canonical_hours_24h,8.825,43.0,0.20523255813953487,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_17,17,17,canonical_hours_24h,30.75,43.0,0.7151162790697675,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_18,18,18,canonical_hours_24h,42.2,43.0,0.9813953488372094,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_19,19,19,canonical_hours_24h,38.8,43.0,0.9023255813953488,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_20,20,20,canonical_hours_24h,18.950000000000003,43.0,0.4406976744186047,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_21,21,21,canonical_hours_24h,2.125,43.0,0.04941860465116279,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_22,22,22,canonical_hours_24h,0.0,43.0,0.0,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_23,23,23,canonical_hours_24h,0.0,43.0,0.0,Pronostico Renovable
G3PFMART,PARQUE FOTOVOLTAICO MARTÍ,h_24,24,24,canonical_hours_24h,0.0,43.0,0.0,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_01,1,1,canonical_hours_24h,0.0,46.0,0.0,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_02,2,2,canonical_hours_24h,0.0,46.0,0.0,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_03,3,3,canonical_hours_24h,0.0,46.0,0.0,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_04,4,4,canonical_hours_24h,2.2805,46.0,0.049576086956521735,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_05,5,5,canonical_hours_24h,19.237,46.0,0.418195652173913,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_06,6,6,canonical_hours_24h,28.9525,46.0,0.6294021739130435,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_07,7,7,canonical_hours_24h,29.957,46.0,0.6512391304347827,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_08,8,8,canonical_hours_24h,23.3425,46.0,0.507445652173913,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_09,9,9,canonical_hours_24h,7.841,46.0,0.17045652173913045,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_10,10,10,canonical_hours_24h,0.0,46.0,0.0,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_11,11,11,canonical_hours_24h,0.0,46.0,0.0,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_12,12,12,canonical_hours_24h,0.0,46.0,0.0,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_13,13,13,canonical_hours_24h,0.0,46.0,0.0,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_14,14,14,canonical_hours_24h,0.0,46.0,0.0,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_15,15,15,canonical_hours_24h,0.0,46.0,0.0,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_16,16,16,canonical_hours_24h,2.2205,46.0,0.04827173913043478,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_17,17,17,canonical_hours_24h,19.2745,46.0,0.4190108695652174,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_18,18,18,canonical_hours_24h,29.1045,46.0,0.6327065217391304,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_19,19,19,canonical_hours_24h,30.053,46.0,0.6533260869565217,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_20,20,20,canonical_hours_24h,23.668,46.0,0.5145217391304348,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_21,21,21,canonical_hours_24h,7.727499999999999,46.0,0.16798913043478259,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_22,22,22,canonical_hours_24h,0.0,46.0,0.0,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_23,23,23,canonical_hours_24h,0.0,46.0,0.0,Pronostico Renovable
G3PFMATR,PARQUE FOTOVOLTAICO MATRISOL,h_24,24,24,canonical_hours_24h,0.0,46.0,0.0,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_01,1,1,canonical_hours_24h,0.0,100.0,0.0,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_02,2,2,canonical_hours_24h,0.0,100.0,0.0,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_03,3,3,canonical_hours_24h,0.0,100.0,0.0,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_04,4,4,canonical_hours_24h,4.97,100.0,0.049699999999999994,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_05,5,5,canonical_hours_24h,32.89,100.0,0.3289,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_06,6,6,canonical_hours_24h,65.869,100.0,0.65869,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_07,7,7,canonical_hours_24h,90.8,100.0,0.9079999999999999,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_08,8,8,canonical_hours_24h,57.315,100.0,0.5731499999999999,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_09,9,9,canonical_hours_24h,18.01,100.0,0.1801,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_10,10,10,canonical_hours_24h,1.72945,100.0,0.0172945,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_11,11,11,canonical_hours_24h,0.0,100.0,0.0,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_12,12,12,canonical_hours_24h,0.0,100.0,0.0,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_13,13,13,canonical_hours_24h,0.0,100.0,0.0,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_14,14,14,canonical_hours_24h,0.0,100.0,0.0,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_15,15,15,canonical_hours_24h,0.0,100.0,0.0,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_16,16,16,canonical_hours_24h,4.97,100.0,0.049699999999999994,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_17,17,17,canonical_hours_24h,32.89,100.0,0.3289,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_18,18,18,canonical_hours_24h,65.869,100.0,0.65869,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_19,19,19,canonical_hours_24h,90.8,100.0,0.9079999999999999,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_20,20,20,canonical_hours_24h,57.315,100.0,0.5731499999999999,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_21,21,21,canonical_hours_24h,18.01,100.0,0.1801,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_22,22,22,canonical_hours_24h,1.72945,100.0,0.0172945,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_23,23,23,canonical_hours_24h,0.0,100.0,0.0,Pronostico Renovable
G3PFMIRA,PARQUE FOTOVOLTAICO MIRASOL,h_24,24,24,canonical_hours_24h,0.0,100.0,0.0,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_01,1,1,canonical_hours_24h,0.0,49.88,0.0,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_02,2,2,canonical_hours_24h,0.0,49.88,0.0,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_03,3,3,canonical_hours_24h,0.795,49.88,0.015938251804330394,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_04,4,4,canonical_hours_24h,15.620000000000001,49.88,0.31315156375300723,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_05,5,5,canonical_hours_24h,30.78,49.88,0.6170809943865276,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_06,6,6,canonical_hours_24h,31.7,49.88,0.6355252606255012,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_07,7,7,canonical_hours_24h,28.905,49.88,0.5794907778668805,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_08,8,8,canonical_hours_24h,20.009999999999998,49.88,0.40116279069767435,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_09,9,9,canonical_hours_24h,4.85,49.88,0.09723336006415395,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_10,10,10,canonical_hours_24h,0.0,49.88,0.0,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_11,11,11,canonical_hours_24h,0.0,49.88,0.0,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_12,12,12,canonical_hours_24h,0.0,49.88,0.0,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_13,13,13,canonical_hours_24h,0.0,49.88,0.0,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_14,14,14,canonical_hours_24h,0.0,49.88,0.0,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_15,15,15,canonical_hours_24h,0.795,49.88,0.015938251804330394,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_16,16,16,canonical_hours_24h,15.620000000000001,49.88,0.31315156375300723,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_17,17,17,canonical_hours_24h,30.78,49.88,0.6170809943865276,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_18,18,18,canonical_hours_24h,31.7,49.88,0.6355252606255012,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_19,19,19,canonical_hours_24h,28.905,49.88,0.5794907778668805,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_20,20,20,canonical_hours_24h,20.009999999999998,49.88,0.40116279069767435,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_21,21,21,canonical_hours_24h,4.85,49.88,0.09723336006415395,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_22,22,22,canonical_hours_24h,0.0,49.88,0.0,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_23,23,23,canonical_hours_24h,0.0,49.88,0.0,Pronostico Renovable
G3PFMPAL,PARQUE FOTOVOLTAICO MATA DE PALMA,h_24,24,24,canonical_hours_24h,0.0,49.88,0.0,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_01,1,1,canonical_hours_24h,0.0,50.6,0.0,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_02,2,2,canonical_hours_24h,0.0,50.6,0.0,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_03,3,3,canonical_hours_24h,0.0,50.6,0.0,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_04,4,4,canonical_hours_24h,3.65,50.6,0.07213438735177866,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_05,5,5,canonical_hours_24h,22.3,50.6,0.4407114624505929,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_06,6,6,canonical_hours_24h,31.95,50.6,0.6314229249011858,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_07,7,7,canonical_hours_24h,30.85,50.6,0.6096837944664032,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_08,8,8,canonical_hours_24h,28.8,50.6,0.5691699604743083,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_09,9,9,canonical_hours_24h,13.0,50.6,0.25691699604743085,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_10,10,10,canonical_hours_24h,1.25,50.6,0.024703557312252964,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_11,11,11,canonical_hours_24h,0.0,50.6,0.0,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_12,12,12,canonical_hours_24h,0.0,50.6,0.0,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_13,13,13,canonical_hours_24h,0.0,50.6,0.0,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_14,14,14,canonical_hours_24h,0.0,50.6,0.0,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_15,15,15,canonical_hours_24h,0.0,50.6,0.0,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_16,16,16,canonical_hours_24h,3.65,50.6,0.07213438735177866,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_17,17,17,canonical_hours_24h,19.85,50.6,0.3922924901185771,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_18,18,18,canonical_hours_24h,29.549999999999997,50.6,0.58399209486166,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_19,19,19,canonical_hours_24h,31.1,50.6,0.6146245059288538,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_20,20,20,canonical_hours_24h,26.9,50.6,0.5316205533596837,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_21,21,21,canonical_hours_24h,15.35,50.6,0.3033596837944664,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_22,22,22,canonical_hours_24h,1.25,50.6,0.024703557312252964,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_23,23,23,canonical_hours_24h,0.0,50.6,0.0,Pronostico Renovable
G3PFMSO1,PARQUE FOTOVOLTAICO MONTECRISTI SOLAR1,h_24,24,24,canonical_hours_24h,0.0,50.6,0.0,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_01,1,1,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_02,2,2,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_03,3,3,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_04,4,4,canonical_hours_24h,6.5,50.0,0.13,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_05,5,5,canonical_hours_24h,27.0,50.0,0.54,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_06,6,6,canonical_hours_24h,45.5,50.0,0.91,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_07,7,7,canonical_hours_24h,46.5,50.0,0.93,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_08,8,8,canonical_hours_24h,37.5,50.0,0.75,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_09,9,9,canonical_hours_24h,8.5,50.0,0.17,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_10,10,10,canonical_hours_24h,0.5,50.0,0.01,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_11,11,11,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_12,12,12,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_13,13,13,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_14,14,14,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_15,15,15,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_16,16,16,canonical_hours_24h,13.5,50.0,0.27,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_17,17,17,canonical_hours_24h,30.0,50.0,0.6,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_18,18,18,canonical_hours_24h,42.5,50.0,0.85,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_19,19,19,canonical_hours_24h,42.5,50.0,0.85,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_20,20,20,canonical_hours_24h,25.0,50.0,0.5,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_21,21,21,canonical_hours_24h,10.0,50.0,0.2,Pronostico Renovable
G3PFPAY1,PARQUE FOTOVOLTAICO PAYITA 1,h_22,22,22,canonical_hours_24h,0.5,50.0,0.01,Pronostico Renovable
